LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,COURSE_GOOD,PERSON_GOOD,ID
57654,ENG-1069-ONLINE (REV 0.1),0.1,2021-10-14,200,FALSE,Fume Hood Safety (0.1),0.0,1.0,30
57405,NMMS-2002-ONLINE (REV 3.6),3.6,2022-01-20,400,FALSE,Nuclear Criticality Safety Refresher (3.6),0.0,1.0,31
92284,ENG-1069-ONLINE,,2021-09-27,200,FALSE,Fume Hood Safety,0.0,1.0,32
92586,EMP-1036,1.0,2022-02-17,200,FALSE,Emergency Procedure Refresher,1.0,0.0,33
53557,LGL-1003-ONLINE,,2022-02-16,200,FALSE,Values and Ethics at CNL,0.0,1.0,34
57571,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-27,200,FALSE,Emergency Procedure Refresher (0.1),0.0,0.0,35
91153,WL-FIRE-013,,2021-11-02,200,FALSE,ESO FIRE - OPERATE AS A MEMBER OF A RAPID INTERVENTION CREW,0.0,1.0,36
92436,900-510000-MCP-015,,2021-10-04,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,37
61838,OSH-1004-ONLINE,,2022-01-11,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,38
92055,TD-1018-ONLINE (REV 1.4),1.4,2021-03-10,400,FALSE,CNL General Safety Orientation (1.4),0.0,0.0,39
92156,TD-9030-ONLINE (REV 1.3),1.3,2021-05-04,200,FALSE,Harassment Prevention (1.3),0.0,1.0,40
54475,CNL-1009-ONLINE (REV 1.2),1.2,2021-04-20,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,41
95072,EMP-1036,0.2,2022-04-04,200,FALSE,Emergency Procedure Refresher (0.2),1.0,0.0,42
61869,SECU-1006-ONLINE,,2022-02-03,200,FALSE,Level 2 Security Clearance Awareness,0.0,1.0,43
90379,LGL-1003-ONLINE,,2021-02-01,200,FALSE,Values and Ethics at CNL,0.0,1.0,44
92122,OSH-1006-ONLINE,,2021-04-26,200,FALSE,Confined Space Exam,0.0,1.0,45
91216,RP-5008-CRL (REV 1),1.0,2021-11-11,200,FALSE,R3 Radiation Source Responsible User Update (1.0),0.0,1.0,46
60164,SECU-1006-ONLINE (REV 2.5),2.5,2021-02-22,200,FALSE,Level 2 Security Clearance Awareness (2.5),0.0,1.0,47
50874,FD-1011,,2022-04-10,400,FALSE,Tritium Awareness for TF Project Workers,0.0,0.0,48
50954,OSH-9088-ONLINE (REV 1),1.0,2021-05-12,200,FALSE,Cost Course - Arc Welding Basics (1.0),0.0,1.0,49
91196,RP-1011-CRL-ONLINE (REV 1.2),1.2,2021-07-22,200,FALSE,Transfer and Storage of RAM- Tag Update Training (1.2),0.0,1.0,50
56450,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-17,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,51
55263,LGL-1003-ONLINE (REV 2.5),2.5,2021-10-12,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,52
56440,SECU-1001-ONLINE,,2021-03-03,200,FALSE,Continuous Behaviour Observation Program (CBOP),0.0,1.0,53
CONT-2895 ,PROC-1021-ONLINE,1.0,2021-06-15,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct,1.0,0.0,54
C13045,CNL-1005-ONLINE (REV 1.2),1.2,2021-08-30,200,FALSE,CNL COVID-19 Pandemic Response for Contractors (1.2),0.0,0.0,55
53143,FIRE-1001-ONLINE (REV 4.5),4.5,2021-10-12,200,FALSE,Fire Prevention (4.5),0.0,1.0,56
90983,LGL-1003-ONLINE,,2021-02-22,200,FALSE,Values and Ethics at CNL,0.0,1.0,57
60109,LGL-1003-ONLINE,,2021-11-05,200,FALSE,Values and Ethics at CNL,0.0,1.0,58
20241,FIN-1003-ONLINE (REV 1),1.0,2021-01-25,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,59
92511,NMMS-1010-ONLINE (REV 5.1),5.1,2021-12-03,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,60
56235,OSH-1004-ONLINE,,2022-03-28,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,61
1552,ERM-1001-ONLINE (REV 1.3),1.3,2021-06-08,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,62
58282,OSH-1002-ONLINE (REV 1.3),1.2,2021-06-21,200,FALSE,Lift Truck Operation Theory (1.2),0.0,1.0,63
59988,LGL-1003-ONLINE,,2022-02-15,200,FALSE,Values and Ethics at CNL,0.0,1.0,64
59064,LGL-1003-ONLINE (REV 2.4),2.4,2021-02-16,200,FALSE,Values and Ethics at CNL (2.4),0.0,1.0,65
92463,TD-1018-ONLINE (REV 1.8),1.8,2021-11-02,200,FALSE,CNL General Safety Orientation (1.8),0.0,1.0,66
61937,SECU-1006-ONLINE,,2021-02-01,200,FALSE,Level 2 Security Clearance Awareness,0.0,1.0,67
91695,OSH-9045-ONLINE (REV 1),1.0,2021-07-20,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,68
92518,OSH-9009,,2022-02-18,200,FALSE,Aerial Platform Operation Train the Trainer,0.0,1.0,69
58180,WL-FIRE-005,,2021-09-22,200,FALSE,ESO FIRE - ATTACK EXTERIOR FIRE,0.0,1.0,70
92261,OSH-1034-ONLINE (REV.1.4),1.4,2021-06-29,200,FALSE,Hazard Prevention Program (1.4),0.0,1.0,71
61645,RP-G3-REFRESHER-ONLINE (REV 1.4),1.4,2021-07-21,200,FALSE,Group 3 Radiation Protection Refresher (1.4),0.0,1.0,72
90336,WL-FIRE-015,,2021-09-25,200,FALSE,ESO FIRE - MASTER STREAMS,0.0,1.0,73
91948,SECU-1008-ONLINE (REV 3.8),3.8,2021-06-02,400,FALSE,*NEW HIRE* Security Awareness (3.8),0.0,1.0,74
92017,CNL-1009-ONLINE (REV 1.2),1.2,2021-02-12,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,75
59792,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-26,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,76
95028,OSH-1004-ONLINE (REV 1.3),1.3,2022-04-12,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,77
92648,OSH-9058-ONLINE (REV 1),1.0,2022-02-10,200,FALSE,Cost Course - Compressed Gas Cylinder Safety (1.0),0.0,1.0,78
92125,RP-G4-ONLINE,,2021-04-12,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,79
92409,RP-G4-ONLINE,,2021-09-20,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,80
CONT-2978,RP-G4-ONLINE,,2021-10-05,200,FALSE,Group 4 Radiation Protection Training,0.0,0.0,81
92222,ESO-UOF-013,,2021-06-17,200,FALSE,SETCAN PBSC - WEAPON RETENTION AND DISARMING,0.0,1.0,82
91764,RP-1011-CRL-ONLINE (REV 1.2),1.2,2021-01-26,200,FALSE,Transfer and Storage of RAM- Tag Update Training (1.2),0.0,1.0,83
52612,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-04,400,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,84
91586,OSH-1002-ONLINE (REV 1.3),1.2,2021-05-11,200,FALSE,Lift Truck Operation Theory (1.2),0.0,1.0,85
27499,FIRE-1001-ONLINE (REV 4.4),4.4,2021-03-25,200,FALSE,Fire Prevention (4.4),0.0,1.0,86
56318,FIN-1003-ONLINE (REV 1),1.0,2022-02-21,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,87
59859,OSH-9034-ONLINE (REV 1),1.0,2021-09-16,400,FALSE,Cost Course - Working Around Mining Equipment (1.0),0.0,1.0,88
58760,RP-G4-ONLINE (REV 2.6),2.6,2021-03-24,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,89
CONT-2875,WL-120,1.0,2021-06-08,200,FALSE,Whiteshell Site Orientation,1.0,0.0,90
50874,ERM-1001-ONLINE (REV 1.3),1.3,2021-04-22,200,FALSE,Cleanup Function Overview (1.3),0.0,0.0,91
55948,900-508130-MCP-001 REV 2,0.2,2021-01-05,200,FALSE,Engineering Change Control MCP (0.2),0.0,1.0,92
60888,LGL-1003-ONLINE,,2021-02-16,200,FALSE,Values and Ethics at CNL,0.0,0.0,93
92069,TD-9030-ONLINE,,2021-03-23,200,FALSE,Harassment Prevention,0.0,1.0,94
90998,OPEX-9004,1.0,2021-03-19,200,FALSE,Cost Course - TapRoot Root Cause Analysis Advanced Training,1.0,0.0,95
90301,OSH-1005-ONLINE (REV 1.4),1.4,2021-07-12,200,FALSE,Working At Heights Theory (1.4),0.0,1.0,96
20983,LGL-1003-ONLINE,,2021-09-27,200,FALSE,Values and Ethics at CNL,0.0,1.0,97
92070,OSH-1019-ONLINE,1.0,2021-05-12,200,FALSE,Orientation on Health and Safety for New and Young Workers,1.0,0.0,98
90743,OSH-5001,,2021-10-12,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,99
91751,ENG-1069-ONLINE (REV 0.1),0.1,2021-10-25,200,FALSE,Fume Hood Safety (0.1),0.0,1.0,100
58694,OSH-9040-ONLINE (REV 1),1.0,2021-08-10,400,FALSE,Cost Course - Equipment Hazards at a Mine (1.0),0.0,1.0,101
92435,HR-1005,1.0,2021-11-05,200,FALSE,Mandatory Harassment and Violence Prevention Training,1.0,0.0,102
91035,NMMS-4001,,2021-12-13,200,FALSE,Criticality Safety Analyst Qualification,0.0,1.0,103
90131,LGL-1003-ONLINE (REV 3.0),3.0,2021-11-15,200,FALSE,Values and Ethics at CNL (3.0),0.0,1.0,104
92410,ENG-1047-ONLINE,,2021-11-09,200,FALSE,Quality Program Selection,0.0,0.0,105
54203,OSH-9045-ONLINE (REV 1),1.0,2021-07-28,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,106
92088,FIRE-1001-ONLINE (REV 4.4),4.4,2021-05-07,400,FALSE,Fire Prevention (4.4),0.0,0.0,107
CONT-3139 ,RP-G3-FCO,1.0,2021-11-19,200,FALSE,Group 3 Practical Field Checkout,1.0,0.0,108
90392,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-18,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,109
54013,SECU-1001-ONLINE (REV 1.3),1.3,2021-01-27,200,FALSE,Continuous Behaviour Observation Program (CBOP) (1.3),0.0,1.0,110
56762,LGL-1003-ONLINE,,2021-10-27,200,FALSE,Values and Ethics at CNL,0.0,0.0,111
58717,ERM-1001-ONLINE (REV 1.3),1.3,2021-05-10,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,112
54286,RP-G3-REFRESHER-ONLINE (REV 1.2),1.2,2021-05-11,200,FALSE,Group 3 Radiation Protection Refresher (1.2),0.0,1.0,113
92565,NMMS-1011-ONLINE (REV 3.6),3.6,2022-02-15,200,FALSE,Nuclear Criticality Safety Program Awareness (3.6),0.0,1.0,114
61830,LGL-1003-ONLINE,,2021-11-01,200,FALSE,Values and Ethics at CNL,0.0,1.0,115
92436,TD-1016-ONLINE (REV 1.4),1.4,2021-10-05,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,1.0,116
92514,OSH-1033-ONLINE (REV 1.3),1.3,2021-12-01,200,FALSE,Ladder Safety (1.3),0.0,0.0,117
54182,OSH-9045-ONLINE (REV 1),1.0,2021-08-10,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,118
91999,TD-1016-ONLINE,,2021-04-05,200,FALSE,Preventing Violence in the Workplace,0.0,0.0,119
90649,BRF-1001-ONLINE002,1.2,2021-08-13,400,FALSE,CCAC Core Stream: Ethics in Animal Experimentation (1.2),0.0,1.0,120
91331,FIN-1004-ONLINE (REV 1),1.0,2021-02-16,200,FALSE,Financial Delegation Of Authority (1.0),0.0,0.0,121
59560,OSH-3004-CRL-B466,,2021-11-18,200,FALSE,WHMIS Workplace Specific Checklist,0.0,1.0,122
53080,LGL-1003-ONLINE,,2021-12-17,200,FALSE,Values and Ethics at CNL,0.0,1.0,123
61282,OSH-9070-ONLINE (REV 1),1.0,2021-01-18,400,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,124
20093,RP-G4-ONLINE,,2021-04-22,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,125
90677,OSH-1005-ONLINE (REV 1.6),1.6,2021-11-01,200,FALSE,Working At Heights Theory (1.6),0.0,1.0,126
56885,IT-1031,1.0,2021-08-17,400,FALSE,Document Formatting,1.0,0.0,127
92036,PB-1001-ONLINE (REV 1.1),1.1,2021-03-08,200,FALSE,Pressure Boundary Awareness (1.1),0.0,0.0,128
92025,HR-1005,1.0,2021-12-07,200,FALSE,Mandatory Harassment and Violence Prevention Training,1.0,0.0,129
51246,OSH-9045-ONLINE (REV 1),1.0,2021-08-23,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,130
90670,TD-1018-ONLINE (REV 1.4),1.4,2021-04-05,200,FALSE,CNL General Safety Orientation (1.4),0.0,0.0,131
58733,OSH-9045-ONLINE (REV 1),1.0,2021-07-20,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,132
CONT-3220,RP-G4-WL,1.0,2022-04-11,200,FALSE,Group 4 WL,1.0,0.0,133
57080,NMMS-1010-ONLINE,,2021-02-04,400,FALSE,Nuclear Criticality Safety for Emerg Responders R1,0.0,1.0,134
21057,OSH-9045-ONLINE (REV 1),1.0,2021-07-27,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,135
92126,CNL-1009-ONLINE (REV 1.2),1.2,2021-04-13,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,136
59030,LGL-1003-ONLINE,,2021-10-18,200,FALSE,Values and Ethics at CNL,0.0,1.0,137
91270,OSH-5001,,2021-09-29,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,138
54454,EMP-1037-ONLINE (REV 0),0.0,2022-01-12,200,FALSE,Emergency Procedure Refresher (0.0),0.0,1.0,139
61319,OSH-9096-ONLINE (REV 1),1.0,2021-02-04,200,FALSE,Cost Course - Cold Stress (1.0),0.0,0.0,140
CONT-2983,WL-304,1.0,2021-09-27,200,FALSE,Work Permit Authorization Process,1.0,0.0,141
91736,CNL-1009-ONLINE (REV 1.2),1.2,2021-01-22,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,0.0,142
61632,HR-1002-ONLINE,,2021-07-09,200,FALSE,Performance Management / The Check-In Program,0.0,1.0,143
CONT-3043 ,OSH-1043 (REV 8.3),8.3,2021-12-13,200,FALSE,Contractor Site Orientation - Online Learning (8.3),0.0,0.0,144
50228,LGL-1003-ONLINE,,2021-05-13,200,FALSE,Values and Ethics at CNL,0.0,1.0,145
92405,TD-9030-ONLINE,,2021-09-20,200,FALSE,Harassment Prevention,0.0,1.0,146
CONT-2477,WL-306,1.0,2021-09-13,200,FALSE,Pre Job Brief,1.0,0.0,147
59741,OSH-9045-ONLINE (REV 1),1.0,2022-03-25,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,148
60651,RP-G3-REFRESHER-ONLINE (REV 1.5),1.5,2022-01-24,200,FALSE,Group 3 Radiation Protection Refresher (1.5),0.0,1.0,149
92246,TD-1016-ONLINE,,2021-06-28,200,FALSE,Preventing Violence in the Workplace,0.0,1.0,150
55983,LGL-1003-ONLINE,,2021-05-17,200,FALSE,Values and Ethics at CNL,0.0,1.0,151
58965,OSH-9045-ONLINE (REV 1),1.0,2021-08-25,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,152
56663,OSH-1007,1.0,2021-03-16,200,FALSE,Asbestos Module 6E,1.0,0.0,153
91158,WL-FIRE-016,,2021-10-12,200,FALSE,ESO FIRE - EXTINGUISH IGNITABLE LIQUID FIRES,0.0,1.0,154
10587,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-05,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,155
327,OSH-5001,,2021-10-05,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,156
53052,LGL-1003-ONLINE (REV 3.2),3.2,2022-02-17,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,157
CONT-588,RP-G4,,2022-02-14,200,FALSE,Group 4 - Radiation Protection Training (R5),0.0,0.0,158
56301,RP-G4-ONLINE (REV 2.7),2.7,2022-01-26,200,FALSE,Group 4 Radiation Protection (2.7),0.0,1.0,159
90605,FD-1005,1.0,2021-08-16,400,FALSE,Fix Loose Contamination using the Electric Airless Sprayer/Tornado Flex Hose Fogger,1.0,0.0,160
92516,FIRE-1001-ONLINE (REV 4.5),4.5,2022-02-15,200,FALSE,Fire Prevention (4.5),0.0,1.0,161
54473,OSH-9045-ONLINE (REV 1),1.0,2021-09-20,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,162
91467,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-27,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,163
61683,LGL-1003-ONLINE (REV 3.2),3.2,2021-12-21,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,164
90910,OSH-1004-ONLINE,,2021-11-01,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,165
60903,ERM-1001-ONLINE (REV 1.3),1.3,2021-06-09,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,166
58646,LGL-1003-ONLINE (REV 3.1),3.1,2021-11-25,200,FALSE,Values and Ethics at CNL (3.1),0.0,1.0,167
92329,TD-1016-ONLINE (REV 1.4),1.4,2021-08-09,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,1.0,168
91203,NMMS-1011-ONLINE (REV 3.5),3.5,2021-04-21,200,FALSE,Nuclear Criticality Safety Program Awareness (3.5),0.0,1.0,169
53242,LGL-1003-ONLINE (REV 2.5),2.5,2021-09-07,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,170
58888,RP-5008-CRL (REV 1),1.0,2021-12-02,200,FALSE,R3 Radiation Source Responsible User Update (1.0),0.0,1.0,171
92665,OSH-9075-ONLINE (REV 1),1.0,2022-03-03,200,FALSE,Cost Course - Chemical Unloading Basics (1.0),0.0,1.0,172
91753,LGL-1003-ONLINE,,2021-06-21,200,FALSE,Values and Ethics at CNL,0.0,1.0,173
92116,OSH-9045-ONLINE (REV 1),1.0,2021-08-05,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,174
56746,RP-G4-ONLINE,,2021-08-12,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,175
53214,SECU-2008-ONLINE (REV 1.0),1.0,2021-04-16,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,176
59758,LGL-1003-ONLINE,,2021-02-18,200,FALSE,Values and Ethics at CNL,0.0,1.0,177
59983,LGL-1003-ONLINE (REV 3.2),3.2,2022-02-09,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,178
92182,TD-1016-ONLINE,,2021-06-07,200,FALSE,Preventing Violence in the Workplace,0.0,0.0,179
CONT-2987,WL-308,1.0,2021-10-18,200,FALSE,Integrated Work Control,1.0,0.0,180
92118,OSH-1003-ONLINE,1.6,2021-04-08,200,FALSE,Aerial Work Platform Theory,1.0,0.0,181
51771,ERM-1001-ONLINE (REV 1.3),1.3,2021-04-28,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,182
54100,LGL-1003-ONLINE,,2022-01-06,200,FALSE,Values and Ethics at CNL,0.0,1.0,183
59341,LGL-1003-ONLINE,,2021-09-16,200,FALSE,Values and Ethics at CNL,0.0,1.0,184
60834,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-14,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,185
92221,RP-G4-ONLINE (REV 2.6),2.6,2021-06-07,200,FALSE,Group 4 Radiation Protection (2.6),0.0,0.0,186
60920,OSH-1004-ONLINE,,2022-04-12,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,187
20024,FIRE-1001-ONLINE (REV 4.4),4.4,2021-03-23,200,FALSE,Fire Prevention (4.4),0.0,1.0,188
92593,LGL-1003-ONLINE,,2022-01-18,200,FALSE,Values and Ethics at CNL,0.0,0.0,189
92051,PROC-1021-ONLINE (REV 1),1.0,2021-03-09,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct (1.0),0.0,0.0,190
54554,SECU-2008-ONLINE (REV 1.5),1.5,2021-10-21,200,FALSE,Security Awareness Refresher (1.5),0.0,1.0,191
92164,SECU-2029,1.0,2021-07-12,200,FALSE,Security Awareness Refresher,1.0,0.0,192
56075,WL-311,,2021-01-19,200,FALSE,Pcard & Other Options Available to Procure Goods,0.0,1.0,193
92111,OSH-9104-EXAM (REV.1),1.0,2021-08-26,200,FALSE,Trenching Safety Exam (1.0),0.0,1.0,194
92328,CNL-1009-ONLINE (REV 1. 3),1.3,2021-08-10,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.3),0.0,1.0,195
58744,FIN-1003-ONLINE (REV 1),1.0,2021-07-26,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,196
92196,CNL-1009-ONLINE (REV 1.2),1.2,2021-06-01,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,197
59530,LGL-1003-ONLINE (REV 3.1),3.1,2021-11-24,200,FALSE,Values and Ethics at CNL (3.1),0.0,1.0,198
91625,OSH-3001-L,,2021-08-09,200,FALSE,Crane - Safe Indoor Hoist - Practical - Hoist Only,0.0,1.0,199
90137,ENG-1069-ONLINE,,2021-09-24,200,FALSE,Fume Hood Safety,0.0,1.0,200
20862,NMMS-1010-ONLINE (REV 5.1),5.1,2021-12-22,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,201
C10656,RP-G4-ONLINE,,2021-11-24,200,FALSE,Group 4 Radiation Protection Training,0.0,0.0,202
255,RP-G4-ONLINE (REV 2.6),2.6,2021-06-07,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,203
90998,OSH-9045-ONLINE,1.0,2021-07-14,200,FALSE,Hand Safety,1.0,0.0,204
55719,LGL-1003-ONLINE,,2021-10-06,200,FALSE,Values and Ethics at CNL,0.0,1.0,205
53221,OSH-1004-ONLINE (REV 1.3),1.3,2022-01-31,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,206
59256,LGL-1003-ONLINE (REV 2.5),2.5,2021-04-12,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,207
21042,OSH-9071-ONLINE (REV 1),1.0,2021-02-22,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,208
51112,PMO-9020,,2021-06-24,400,FALSE,Cost Course - $495/person VIRTUAL Project Stakeholder Management,0.0,1.0,209
61219,HR-9005,,2021-08-05,200,FALSE,Performance Management: Check-in Conversations,0.0,1.0,210
92275,TD-1016-ONLINE,,2021-07-05,200,FALSE,Preventing Violence in the Workplace,0.0,1.0,211
91381,WCS-1008,,2022-02-02,400,FALSE,ERM HBK Module 8: NDA Overview,0.0,1.0,212
92374,RP-G4-ONLINE,,2021-10-27,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,213
20947,QUAL-1020-ONLINE (REV 3),3.0,2021-11-19,200,FALSE,Quality - Software Use (3.0),0.0,1.0,214
53666,OSH-9045-ONLINE (REV 1),1.0,2021-07-21,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,215
