LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,COURSE_GOOD,PERSON_GOOD,ID
92087,TD-1018-ONLINE (REV 1.4),1.4,2021-05-04,200,FALSE,CNL General Safety Orientation (1.4),0.0,0.0,33
91101,ERM-1001-ONLINE (REV 1.3),1.3,2021-05-10,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,34
92036,TD-1018-ONLINE,1.9,2021-02-15,200,FALSE,CNL General Safety Orientation,1.0,0.0,35
55812,TDG-1007-H-EXAM (REV 1.1),1.1,2021-01-13,400,FALSE,TDG Class 7 Radioactive Material - Handler Exam (1.1),0.0,1.0,36
91992,RP-G4-ONLINE,,2021-07-12,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,37
59758,OSH-9044-ONLINE (REV 1),1.0,2021-02-16,200,FALSE,Cost Course - Hand and Power Tools (1.0),0.0,1.0,38
27440,LGL-1003-ONLINE,,2021-11-09,200,FALSE,Values and Ethics at CNL,0.0,1.0,39
5309,OSH-9045-ONLINE (REV 1),1.0,2021-07-27,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,40
60901,RP-G4-ONLINE (REV 2.7),2.7,2022-01-27,200,FALSE,Group 4 Radiation Protection (2.7),0.0,1.0,41
91749,PHAI-1056-ONLINE (REV 1.3),1.3,2022-01-05,200,FALSE,PHAI (Port Hope Area Initiative) Awareness (1.3),0.0,1.0,42
92666,BAS-9002-ONLINE,,2022-03-17,200,FALSE,Desigo CC Overview,0.0,1.0,43
92518,OSH-1005-ONLINE (REV 1.6),1.6,2021-12-07,200,FALSE,Working At Heights Theory (1.6),0.0,1.0,44
52875,OPS-9030-ONLINE (REV 1),1.0,2021-07-16,200,FALSE,Cost Course - Heat Exchanger Basics (1.0),0.0,1.0,45
CONT-2762 ,RP-G2,1.0,2021-03-01,200,FALSE,Group 2 Radiation Protection,1.0,0.0,46
61102,OSH-9046-ONLINE (REV 1),1.0,2021-04-28,200,FALSE,Cost Course - Hearing Conservation (1.0),0.0,1.0,47
55228,QUAL-1016-ONLINE (REV 2.2),2.2,2021-12-09,200,FALSE,Nonconformities (2.2),0.0,1.0,48
92652,SECU-2008-ONLINE (REV 1.6),1.6,2022-02-15,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,49
53015,OSH-1004-ONLINE (REV 1.3),1.3,2022-01-27,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,50
17014,SECU-2008-ONLINE (REV 1.6),1.6,2022-03-01,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,51
20765,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-27,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,52
92043,OSH-1033-ONLINE,1.3,2021-02-25,200,FALSE,Ladder Safety,1.0,0.0,53
91848,OSH-9070-ONLINE,1.0,2021-02-08,400,FALSE,Arc Flash Safety for Canada,1.0,0.0,54
59853,LGL-1003-ONLINE,,2021-03-15,200,FALSE,Values and Ethics at CNL,0.0,1.0,55
92302,WL-ESO-008,,2021-09-29,200,FALSE,Class 5 - Lecture #1,0.0,1.0,56
57859,OSH-1004-ONLINE,,2022-01-27,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,57
53493,SL-9002,,2021-10-21,200,FALSE,COST COURSE $1867/Person Nuclear Safety & Control Regulations and Act COG Training,0.0,1.0,58
61149,SECU-2008-ONLINE (REV 1.2),1.2,2021-05-17,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,59
58734,OPS-9015-ONLINE (REV 1),1.0,2021-08-16,200,FALSE,"Cost Course - Symbols, Standards and Schematics (1.0)",0.0,1.0,60
61869,SECU-2008-ONLINE (REV 1.6),1.6,2022-02-03,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,61
54199,FMC-3003,,2021-05-11,200,FALSE,FMC - Band Saw,0.0,1.0,62
92579,IT-1020-ONLINE (REV 1.0),1.0,2022-03-08,200,FALSE,EDMS: How to Find Information (1.0),0.0,1.0,63
91562,900-510000-MCP-015,,2021-03-31,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,64
60322,HU-1036-ONLINE (REV 2.5),2.5,2021-07-27,200,FALSE,Pre-Job Brief (2.5),0.0,1.0,65
52686,FIRE-3001,1.0,2021-07-14,400,FALSE,Fire Extinguisher - Practical,1.0,0.0,66
92101,OSH-1006-VIRTUAL,,2021-06-21,200,FALSE,VIRTUAL Cost Course - $222/Person - Confined Space Entry,0.0,1.0,67
92205,TD-9030-ONLINE,,2021-05-31,200,FALSE,Harassment Prevention,0.0,1.0,68
57454,OSH-3003-MULTI,,2021-05-20,200,FALSE,Aerial Platform - Practical (All Equipment Codes),0.0,1.0,69
95055,RP-G4-ONLINE,,2022-04-04,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,70
54810,FIRE-1001-ONLINE (REV 4.5),4.5,2021-07-28,200,FALSE,Fire Prevention (4.5),0.0,1.0,71
56241,OSH-3001-MULTI,,2022-01-11,200,FALSE,Crane - Safe Indoor Hoist - Practical - All Equipment Codes,0.0,1.0,72
92297,TD-1016-ONLINE (REV 1.4),1.4,2021-07-20,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,1.0,73
60222,CNL-1009-ONLINE (REV 1. 3),1.3,2022-01-13,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.3),0.0,1.0,74
60422,OSH-1006-VIRTUAL,,2021-09-13,200,FALSE,Confined Space Entry (Virtual),0.0,1.0,75
61720,FIRE-1001-ONLINE (REV 4.5),4.5,2022-01-10,200,FALSE,Fire Prevention (4.5),0.0,1.0,76
92244,TD-1016-ONLINE,,2021-06-22,200,FALSE,Preventing Violence in the Workplace,0.0,1.0,77
61524,TD-1032,1.0,2022-01-10,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 1 of 3,1.0,0.0,78
59674,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-08,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,79
92518,OSH-1042-ONLINE (REV 12.5),12.5,2021-12-08,200,FALSE,WHMIS - 2015 (12.5),0.0,1.0,80
58715,EMP-2021-ONLINE-CRL,,2022-03-14,200,FALSE,Officer-In-Charge and Emergency Steward Refresher,0.0,1.0,81
CN85043,RP-G3,1.0,2021-03-10,200,FALSE,Group 3 - Radiation Protection Training,1.0,0.0,82
56560,EMP-2021-ONLINE-CRL (REV 1.2),1.2,2021-01-21,200,FALSE,Charge/Emergency Steward CRL Refresher (1.2),0.0,1.0,83
90326,OSH-1102-ONLINE (REV 1.1),1.1,2021-07-15,200,FALSE,Crystalline Silica Awareness Training: Part Two (1.1),0.0,1.0,84
CONT-3087,WL-304,1.0,2022-01-24,200,FALSE,Work Permit Authorization Process,1.0,0.0,85
91857,OSH-9070-ONLINE (REV 1),1.0,2021-02-17,200,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,86
50116,LGL-1003-ONLINE,,2022-01-04,200,FALSE,Values and Ethics at CNL,0.0,1.0,87
60800,SECU-2008-ONLINE (REV 1.2),1.2,2021-05-19,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,88
58918,FIRE-1001-ONLINE (REV 4.5),4.5,2022-03-25,200,FALSE,Fire Prevention (4.5),0.0,1.0,89
DS::19386,ODT-WL-801,1.0,2021-07-26,400,FALSE,Vehicle Spotter and Guide Person,1.0,0.0,90
91918,LGL-1003-ONLINE,,2022-02-10,200,FALSE,Values and Ethics at CNL,0.0,1.0,91
53285,ENG-1069-ONLINE,,2021-10-20,200,FALSE,Fume Hood Safety,0.0,1.0,92
92594,AECL-1001-ONLINE (REV3.1),3.1,2022-03-03,400,FALSE,AECL Hazard Prevention Program (3.1),0.0,1.0,93
55773,LGL-1003-ONLINE (REV 3.0),3.0,2021-10-31,200,FALSE,Values and Ethics at CNL (3.0),0.0,1.0,94
92188,TD-1016-ONLINE,,2021-05-17,200,FALSE,Preventing Violence in the Workplace,0.0,0.0,95
92460,NMMS-1011-ONLINE (REV 3.6),3.6,2021-10-25,200,FALSE,Nuclear Criticality Safety Program Awareness (3.6),0.0,1.0,96
59226,LGL-1003-ONLINE,,2021-11-23,200,FALSE,Values and Ethics at CNL,0.0,1.0,97
58182,SECU-2008-ONLINE (REV 1.0),1.0,2021-04-09,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,98
92594,WMA-SS-AECL-MISC-306,,2022-02-21,200,FALSE,WMA Self Study of AECL-MISC-306,0.0,1.0,99
95075,OSH-9045-ONLINE (REV 1),1.0,2022-04-20,200,FALSE,Cost Course - Hand Safety (1.0),0.0,0.0,100
58179,WL-FIRE-013,,2021-11-28,200,FALSE,ESO FIRE - OPERATE AS A MEMBER OF A RAPID INTERVENTION CREW,0.0,1.0,101
58525,OSH-1004-ONLINE,,2022-01-26,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,102
90601,LGL-1003-ONLINE (REV 2.5),2.5,2021-04-29,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,103
51085,WMA-3020,,2022-03-17,200,FALSE,Waste Management Area Versalift Rare Earth Lift Magnet Practical,0.0,1.0,104
92467,LGL-1003-ONLINE,,2021-11-07,200,FALSE,Values and Ethics at CNL,0.0,1.0,105
54391,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-17,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,106
51412,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-13,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,107
61319,WL-305,1.0,2021-01-25,200,FALSE,Stop Work,1.0,0.0,108
91461,WL-310,1.0,2021-02-17,200,FALSE,Result Centred Leadership,1.0,0.0,109
20953,OSH-1004-ONLINE (REV 1.3),1.3,2022-04-05,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,110
20454,OSH-9045-ONLINE (REV 1),1.0,2021-11-18,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,111
61035,OSH-1001-ONLINE (REV 1.2),1.2,2021-02-18,200,FALSE,Crane - Safe Indoor Hoist - Theory (1.2),0.0,1.0,112
95030,TD-1018-ONLINE (REV 1.9),1.9,2022-03-21,200,FALSE,CNL General Safety Orientation (1.9),0.0,1.0,113
91668,900-510000-MCP-015 (REV 1),1.0,2021-03-12,200,FALSE,Harassment and Violance Free Workplace (1.0),0.0,1.0,114
52676,RP-G3-REFRESHER-ONLINE (REV 1.4),1.4,2021-11-16,200,FALSE,Group 3 Radiation Protection Refresher (1.4),0.0,1.0,115
90408,LGL-1003-ONLINE (REV 3.0),3.0,2021-11-02,400,FALSE,Values and Ethics at CNL (3.0),0.0,1.0,116
54183,OSH-3002-MULTI,,2021-03-19,200,FALSE,Lift Truck Operation - Practical (All Equipment Codes),0.0,1.0,117
54181,OSH-3002-H,,2021-01-27,200,FALSE,Lift Truck Practical - Electric Pallet Jack,0.0,1.0,118
57632,FIRE-1001-ONLINE (REV 4.5),4.5,2021-07-02,200,FALSE,Fire Prevention (4.5),0.0,1.0,119
59937,EMP-1037-ONLINE (REV 0),0.0,2022-01-12,200,FALSE,Emergency Procedure Refresher (0.0),0.0,1.0,120
91283,RP-G4-ONLINE,,2021-07-05,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,121
890,LGL-1003-ONLINE (REV 2.5),2.5,2021-06-02,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,122
92209,OSH-9044-ONLINE (REV 1),1.0,2022-03-30,400,FALSE,Cost Course - Hand and Power Tools (1.0),0.0,1.0,123
61892,SECU-2008-ONLINE (REV 1.2),1.2,2021-05-11,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,124
90456,ENG-1069-ONLINE (REV 0.1),0.1,2021-10-26,200,FALSE,Fume Hood Safety (0.1),0.0,1.0,125
10654,WL-315,1.0,2021-03-10,400,FALSE,Respectful Work Place,1.0,0.0,126
53325,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-04,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,127
91026,OSH-9096-ONLINE (REV 1),1.0,2021-03-05,200,FALSE,Cost Course - Cold Stress (1.0),0.0,1.0,128
91007,OSH-9045-ONLINE (REV 1),1.0,2021-05-18,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,129
55316,SECU-2008-ONLINE (REV 1.2),1.2,2021-04-28,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,130
92060,SECU-1001-ONLINE,,2021-11-19,200,FALSE,Continuous Behaviour Observation Program (CBOP),0.0,1.0,131
58331,LGL-1003-ONLINE,,2021-01-28,200,FALSE,Values and Ethics at CNL,0.0,0.0,132
59114,OSH-9045-ONLINE (REV 1),1.0,2021-11-04,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,133
92242,IT-1035,1.0,2021-08-10,200,FALSE,VIRTUAL - Introduction to Teams,1.0,0.0,134
92291,900-510000-MCP-015,,2021-07-15,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,135
92377,OPEX-1005-ONLINE (REV 1.4),1.4,2021-09-07,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,1.0,136
57776,NFFF-OJT-31-009,,2021-05-11,200,FALSE,Operation of the Osprey/Genie 2000 LEU Analyzer,0.0,1.0,137
53786,LGL-1003-ONLINE,,2021-08-04,200,FALSE,Values and Ethics at CNL,0.0,1.0,138
90676,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-25,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,139
92211,OSH-1006-VIRTUAL,,2021-07-12,200,FALSE,Confined Space Entry (Virtual),0.0,1.0,140
60529,OSH-1034-ONLINE (REV 1.5),1.5,2021-11-15,200,FALSE,Hazard Prevention Program (1.5),0.0,1.0,141
54400,RP-G4-ONLINE (REV 2.6),2.6,2021-11-26,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,142
91796,ERM-1001-ONLINE,1.4,2021-04-20,200,FALSE,Cleanup Function Overview,1.0,0.0,143
7788,LGL-1003-ONLINE,,2022-02-22,200,FALSE,Values and Ethics at CNL,0.0,1.0,144
56163,QUAL-1014-ONLINE (REV 2),2.0,2021-09-09,200,FALSE,Quality - Software Design & Development (2.0),0.0,1.0,145
CONT-3224 ,CNL-1005-ONLINE (REV 1.3),1.3,2022-04-20,200,FALSE,CNL COVID-19 Pandemic Response for Contractors (1.3),0.0,0.0,146
54653,NFFF-OJT-32-08,,2021-05-11,200,FALSE,Pulverizing to Pelletizing,0.0,1.0,147
90779,PROC-1019-WL,,2022-01-25,200,FALSE,CNL Contractor Management Overview,0.0,1.0,148
20581,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-05,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,149
50978,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-20,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,150
92164,TD-1018-ONLINE,1.9,2021-05-05,200,FALSE,CNL General Safety Orientation,1.0,0.0,151
91635,HU-1038,1.0,2021-06-04,400,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,1.0,0.0,152
59197,FIN-1003-ONLINE (REV 1),1.0,2022-03-30,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,153
91214,OSH-1004-ONLINE,,2021-01-14,200,FALSE,Lock Out Tag Out Exam,0.0,0.0,154
57653,LGL-1003-ONLINE,,2021-09-14,200,FALSE,Values and Ethics at CNL,0.0,1.0,155
55731,OSH-5001,,2021-11-15,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,156
52230,900-510000-MCP-015 (REV 1),1.0,2021-03-23,200,FALSE,Harassment and Violance Free Workplace (1.0),0.0,1.0,157
20507,OSH-5001,,2021-10-26,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,158
90817,OSH-9045-ONLINE (REV 1),1.0,2021-07-19,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,159
53414,FIRE-1001-ONLINE (REV 4.5),4.5,2021-07-11,200,FALSE,Fire Prevention (4.5),0.0,1.0,160
92628,LGL-1003-ONLINE,,2022-02-01,200,FALSE,Values and Ethics at CNL,0.0,1.0,161
92350,OSH-1033-ONLINE (REV 1.3),1.3,2021-08-25,400,FALSE,Ladder Safety (1.3),0.0,1.0,162
20770,EMP-1037-ONLINE (REV 0),0.0,2022-01-12,200,FALSE,Emergency Procedure Refresher (0.0),0.0,1.0,163
52876,OSH-9076-ONLINE (REV 1),1.0,2022-03-16,400,FALSE,Cost Course - Electric Shock (1.0),0.0,1.0,164
90408,LGL-1003-ONLINE,,2021-11-02,400,FALSE,Values and Ethics at CNL,0.0,1.0,165
90485,OSH-9071-ONLINE (REV 1),1.0,2021-04-29,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,166
58566,OSH-9045-ONLINE (REV 1),1.0,2021-07-22,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,167
92451,OSH-9045-ONLINE (REV 1),1.0,2021-10-27,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,168
54646,ERM-1001-ONLINE (REV 1.3),1.3,2021-07-26,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,169
60803,SECU-2029,1.0,2021-04-07,200,FALSE,Security Awareness Refresher,1.0,0.0,170
27605,OSH-1004-ONLINE (REV 1.3),1.3,2022-01-31,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,171
92585,SECU-1008-ONLINE (REV 4.0),4.0,2022-01-10,200,FALSE,Security Awareness (4),0.0,0.0,172
CONT-3082,CNL-1010,1.0,2022-01-31,200,FALSE,CNL COVID-19 Pandemic Response,1.0,0.0,173
90512,HU-1036-ONLINE,,2021-08-04,200,FALSE,Pre-Job Brief,0.0,1.0,174
92513,TD-1018-ONLINE (REV 1.8),1.8,2021-11-29,200,FALSE,CNL General Safety Orientation (1.8),0.0,1.0,175
54194,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-29,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,176
91857,OSH-1004-ONLINE (REV 1.1),1.1,2021-07-20,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,1.0,177
60340,FIRE-1001-ONLINE (REV 4.4),4.4,2021-02-12,200,FALSE,Fire Prevention (4.4),0.0,1.0,178
54824,OSH-1006-VIRTUAL,,2021-05-06,400,FALSE,VIRTUAL Cost Course - $222/Person - Confined Space Entry,0.0,1.0,179
95069,NMMS-1011-ONLINE (REV 3.6),3.6,2022-04-18,400,FALSE,Nuclear Criticality Safety Program Awareness (3.6),0.0,0.0,180
92214,RP-G4-ONLINE,,2021-06-14,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,181
27589,ERM-1004-ONLINE  (REV 1.2),1.2,2022-04-18,200,FALSE,Decommissioning and Demolition Program Awareness (1.2),0.0,1.0,182
61680,ENG-1069-ONLINE (REV 0),0.0,2021-09-24,200,FALSE,Fume Hood Safety (0.0),0.0,1.0,183
92223,ESO-UOF-002,,2021-06-17,200,FALSE,SETCAN PBSC - TACTICAL COMMUNICATIONS,0.0,1.0,184
91807,LGL-1003-ONLINE,,2021-02-27,200,FALSE,Values and Ethics at CNL,0.0,1.0,185
59015,NMMS-1010-ONLINE (REV 5.1),5.1,2022-03-14,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,186
92020,OSH-1034-ONLINE (REV 1.3),1.3,2021-02-17,200,FALSE,Hazard Prevention Program (1.3),0.0,1.0,187
59560,OSH-3004-CRL-B513,,2021-11-18,200,FALSE,WHMIS Workplace Specific Checklist,0.0,1.0,188
90295,MS-1002,1.0,2021-06-10,400,FALSE,Virtual Integrated Work Control - Enhanced,1.0,0.0,189
92348,RP-G4-ONLINE,,2021-09-23,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,190
92096,IT-1018-ONLINE (REV 1.1),1.1,2022-03-13,200,FALSE,EDMS: How to Create a Map (1.1),0.0,1.0,191
92374,OSH-1004-ONLINE,,2022-03-23,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,192
CONT-3220,MS-1004-WL,1.0,2022-04-11,200,FALSE,Integrated Work Control 5 Core Elements,1.0,0.0,193
890,OSH-1002-ONLINE (REV 1.5),1.5,2022-04-05,200,FALSE,Lift Truck Operation Theory (1.5),0.0,1.0,194
91398,SECU-1008-ONLINE (REV 3.5),3.5,2021-04-06,200,FALSE,Security Awareness (3.5),0.0,0.0,195
54334,ERM-1001-ONLINE (REV 1.3),1.3,2021-07-22,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,196
21034,FIRE-1001-ONLINE (REV 4.4),4.4,2021-05-03,200,FALSE,Fire Prevention (4.4),0.0,1.0,197
92388,TD-1016-ONLINE (REV 1.4),1.4,2021-09-13,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,0.0,198
92316,OSH-1033-ONLINE (REV 1.3),1.3,2021-07-28,200,FALSE,Ladder Safety (1.3),0.0,1.0,199
92102,SECU-2008-ONLINE (REV 1.0),1.0,2021-03-24,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,200
92656,OPEX-1005-ONLINE (REV 1.4),1.4,2022-03-18,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,1.0,201
91306,PHAI-1031,1.0,2021-02-09,200,FALSE,Respirator Training and Fit Test: SCBA,1.0,0.0,202
91941,OSH-1005-ONLINE (REV 1.7),1.7,2022-01-26,200,FALSE,Working At Heights Theory (1.7),0.0,1.0,203
59286,FIRE-1001-ONLINE (REV 4.5),4.5,2021-06-21,200,FALSE,Fire Prevention (4.5),0.0,1.0,204
56868,OSH-9045-ONLINE (REV 1),1.0,2021-08-09,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,205
56688,OSH-9104-EXAM (REV.1),1.0,2021-11-02,200,FALSE,Trenching Safety Exam (1.0),0.0,1.0,206
61108,TD-9030-ONLINE,,2021-03-09,200,FALSE,Harassment Prevention,0.0,1.0,207
CONT-2844,WL-120,1.0,2021-05-03,200,FALSE,Whiteshell Site Orientation,1.0,0.0,208
59948,LGL-1003-ONLINE,,2021-02-16,200,FALSE,Values and Ethics at CNL,0.0,1.0,209
91266,OSH-9045-ONLINE (REV 1),1.0,2021-07-16,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,210
92356,OSH-1005-ONLINE (REV 1.4),1.4,2021-08-31,200,FALSE,Working At Heights Theory (1.4),0.0,1.0,211
91582,LGL-1003-ONLINE (REV 3.2),3.2,2022-02-15,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,212
61517,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-26,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,213
92056,OSH-1003-ONLINE (REV 1.3),1.2,2021-03-10,200,FALSE,Aerial Work Platform Theory (1.2),0.0,1.0,214
91971,MS-1002,1.0,2021-04-07,200,FALSE,Waiver for Integrated Work Control - Enhanced,1.0,0.0,215
20568,RP-5008-CRL (REV 1),1.0,2021-03-03,200,FALSE,R3 Radiation Source Responsible User Update (1.0),0.0,0.0,216
