LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,ID
90226,HR-1005,1.0,2021-11-29,200,FALSE,Mandatory Harassment and Violence Prevention Training,22
92557,RP-G1-043,1.0,2022-01-04,200,FALSE,Radiography and Exposure Devices,23
90344,SECU-2029,1.0,2021-04-21,200,FALSE,Security Awareness Refresher,24
60451,OSH-3020,1.0,2021-02-10,200,FALSE,Cost Course - $230/Person - First Aid CPR C with AED - Blended In Class,25
51997,EMP-1036,0.2,2022-02-02,200,FALSE,Emergency Procedure Refresher (0.2),26
51583,FIRE-3001,1.0,2021-08-18,400,FALSE,Fire Extinguisher,27
60074,FIRE-3001,1.0,2021-05-13,200,FALSE,Fire Extinguisher - Practical,28
92505,FIRE-1001-ONLINE,4.7,2021-11-23,200,FALSE,Fire Prevention,29
92319,RP-G2M2B-WL,1.0,2021-09-20,200,FALSE,Group 2 - Module 2B WL,30
92044,OSH-1042-ONLINE,12.5,2021-02-25,200,FALSE,WHMIS - 2015,31
91010,EMP-1036,1.0,2022-01-12,200,FALSE,Emergency Procedure Refresher,32
54400,PMO-9011,1.0,2021-03-09,200,FALSE,Cost Course - $495/person VIRTUAL Project Management Framework,33
92035,TD-1018-ONLINE,1.9,2021-02-23,200,FALSE,CNL General Safety Orientation,34
54239,OSH-3005,1.0,2022-01-26,200,FALSE,WS BLOCK - Working at Heights Practical,35
55650,TD-2000-WL,1.0,2021-09-21,200,FALSE,GET General Employee Training,36
91038,TD-2000-WL,1.0,2021-11-22,200,FALSE,GET General Employee Training,37
90900,SECU-2029,1.0,2021-07-14,200,FALSE,Security Awareness Refresher,38
92509,OPEX-1005-ONLINE,1.4,2021-12-10,200,FALSE,Introducing the ImpAct Process at CNL,39
90526,HR-9001,1.0,2021-03-26,200,FALSE,Performance Management Training Module 1,40
56718,EMP-1021-CRL-VIRTUAL,1.0,2021-12-03,400,FALSE,VIRTUAL Officer in Charge and Emergency Steward,41
56241,TDG-1004-WMAB,1.0,2022-01-25,200,FALSE,TDG Class 7 Radioactive Material - WMAB (R3),42
52871,PMO-9014,1.0,2021-06-22,200,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,43
91176,HR-1005,1.0,2021-10-28,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,44
92444,RP-G3,1.0,2021-11-02,200,FALSE,Group 3 - Radiation Protection Training,45
90531,EMP-1036,1.0,2022-03-21,200,FALSE,Emergency Procedure Refresher,46
90688,PHAI-1029,1.0,2021-04-19,200,FALSE,Respirator Training and Fit Test: Ultra Elite,47
58587,IT-1029,1.0,2021-07-26,400,FALSE,VIRTUAL Introduction to ATOM,48
60914,TF-510220-OJTN-038,1.0,2021-09-14,200,FALSE,Surveillance Testing,49
91008,WL-308,1.0,2021-01-21,200,FALSE,Integrated Work Control,50
57143,OSH-9071-ONLINE,1.0,2021-07-12,200,FALSE,Electrical Safety Introduction for Canada,51
61642,FIRE-3001,1.0,2021-10-27,200,FALSE,Private Offering of Fire Extinguisher - Practical,52
90890,FIRE-1001-ONLINE,4.7,2021-10-08,200,FALSE,Fire Prevention,53
60198,TD-9040,1.0,2021-07-08,400,FALSE,VIRTUAL Writing CNL Scopes of Work for External Resources,54
90456,OSH-3003-B,1.0,2022-04-11,200,FALSE,Aerial Work Platform Practical - Articulating Boom 60 ft (or less),55
55380,SECU-1055,1.0,2021-11-04,200,FALSE,Canadian Nuclear Security Fitness Test (NRF),56
59309,IT-1024,1.0,2021-01-18,200,FALSE,SharePoint Online - General User Training,57
50067,ERM-1004-ONLINE,2.0,2022-04-05,200,FALSE,Decommissioning and Demolition Program Awareness,58
57572,OSH-9102-ONLINE,1.0,2021-07-14,200,FALSE,Crystalline Silica Awareness,59
58638,OSH-9070-ONLINE,1.0,2022-02-10,400,FALSE,Arc Flash Safety for Canada,60
52913,ERM-1002,1.0,2021-08-12,400,FALSE,Land Use Program (LUP) Awareness,61
59226,MS-1002,1.0,2021-05-01,200,FALSE,Waiver for Integrated Work Control - Enhanced,62
90023,TD-9045,1.0,2021-09-22,400,FALSE,Cultural Awareness and Reconciliation Training,63
92466,NMMS-1011-ONLINE,3.6,2021-11-02,200,FALSE,Nuclear Criticality Safety Program Awareness,64
59083,OSH-3005,1.0,2021-06-21,200,FALSE,Working at Heights Practical,65
92251,TDG-1007-H-EXAM,1.6,2021-07-19,400,FALSE,TDG Class 7 Radioactive Material - Handler Exam,66
91692,RP-G1-007,1.0,2021-04-01,200,FALSE,Group 1 - Interaction of Radiation with Matter - Waiver,67
91479,EMP-1036,1.0,2022-01-12,200,FALSE,Emergency Procedure Refresher,68
90983,EMP-1036,1.0,2022-02-17,200,FALSE,Emergency Procedure Refresher,69
61565,FIRE-1027-CRL,1.0,2021-02-08,200,FALSE,Extrication: Passenger Vehicle Extrication,70
91436,OSH-1020,1.0,2022-03-23,200,FALSE,First Aid Standard & Defibrillation,71
54264,SECU-2029,1.0,2021-04-22,200,FALSE,Security Awareness Refresher,72
92278,RP-G1-024,1.0,2021-10-18,200,FALSE,Group 1 - Monitoring Systems,73
57785,OSH-9045-ONLINE,1.0,2021-08-03,200,FALSE,Hand Safety,74
59249,IT-1024,1.0,2021-01-20,200,FALSE,SharePoint Online - General User Training (Instructor Led),75
57030,SECU-1055,1.0,2021-02-24,200,FALSE,Canadian Nuclear Security Fitness Test (NRF),76
60712,OSH-9045-ONLINE,1.0,2021-08-19,400,FALSE,Hand Safety,77
61855,PMO-9018,1.0,2021-11-30,400,FALSE,Cost Course - $495/person VIRTUAL Project Quality Management,78
10792,HR-1005,1.0,2021-11-22,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,79
90077,EMP-1036,1.0,2022-01-12,200,FALSE,Emergency Procedure Refresher,80
90929,PHAI-1029,1.0,2021-02-17,200,FALSE,Respirator Training and Fit Test: Ultra Elite,81
59849,OSH-9071-ONLINE,1.0,2021-02-09,400,FALSE,Electrical Safety Introduction for Canada,82
92295,OSH-9045-ONLINE,1.0,2021-07-20,200,FALSE,Hand Safety,83
3078,FIRE-3001,1.0,2021-06-01,400,FALSE,Fire Extinguisher - Practical,84
60319,TD-1033,1.0,2022-04-14,400,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,85
59987,OSH-1001-ONLINE,1.4,2021-12-07,200,FALSE,Crane - Safe Indoor Hoist - Theory,86
54023,SECU-2029,1.0,2021-04-06,200,FALSE,Security Awareness Refresher,87
90821,FIRE-1001-ONLINE,4.7,2021-05-20,200,FALSE,Fire Prevention,88
91833,HR-1005,1.0,2021-10-28,400,FALSE,Mandatory Harassment and Violence Prevention Training,89
61642,OSH-3003-D,1.0,2021-05-06,200,FALSE,Aerial Work Platform Practical - Scissor Lift,90
61623,ENG-1072,1.0,2021-12-13,200,FALSE,Engineering Change Control Update – Ensure Implementation of Programmable Electronic Systems (PES) Categorization,91
21027,PROC-1020,1.0,2022-03-09,200,FALSE,CNL Contractor Representative,92
53967,OSH-1020,1.0,2021-01-20,200,FALSE,First Aid Standard & Defibrillation,93
59126,TD-9040,1.0,2021-08-10,200,FALSE,VIRTUAL Writing CNL Scopes of Work for External Resources,94
60347,HR-1005,1.0,2021-12-09,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,95
91915,OSH-9102-ONLINE,1.0,2021-07-28,200,FALSE,Crystalline Silica Awareness,96
54097,HR-1005,1.0,2021-11-23,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,97
92272,EMP-1036,1.0,2022-01-24,200,FALSE,Emergency Procedure Refresher,98
59025,PMO-9017,1.0,2021-10-18,400,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,99
54477,EMP-1001,1.0,2021-12-06,200,FALSE,EOC - Incident Management System Overview,100
60950,TDG-1007-H-VIRTUAL,1.0,2021-01-13,200,FALSE, TDG Class 7 Radioactive Material - Handler (Virtual),101
57860,MS-1002,1.0,2022-03-30,400,FALSE,VIRTUAL Integrated Work Control - Enhanced,102
61068,ERM-1002,1.0,2021-05-25,200,FALSE,Land Use Program (LUP) Awareness,103
61108,EMP-1034,1.0,2021-04-07,200,FALSE,EOC Training Program Update,104
90951,HR-1005,1.0,2021-12-10,200,FALSE,Mandatory Harassment and Violence Prevention Training,105
58183,FIRE-3117-CRL,1.0,2021-06-09,200,FALSE,Pump Operations: Practical: Pump 2 and Tanker,106
53522,SECU-1055,1.0,2021-06-15,200,FALSE,Canadian Nuclear Security Fitness Test (NRF),107
61518,FIRE-3001,1.0,2022-03-23,200,FALSE,Fire Extinguisher - Practical,108
90506,WL-165,1.0,2021-04-29,200,FALSE,Waste Management Awareness for Project Delivery,109
54090,WL-308,1.0,2021-01-21,400,FALSE,Integrated Work Control,110
53021,RP-MISC-06,1.0,2021-08-12,200,FALSE,Responsible User Radiation Source (R3),111
60786,ODT-WL-801,1.0,2021-04-21,200,FALSE,Vehicle Spotter and Guide Person,112
59858,FIRE-3058-CRL,1.0,2021-06-10,200,FALSE,Fire Stream: Practical: Operating and Maintaining Handlines,113
92472,OPEX-1005-ONLINE,1.4,2021-11-01,200,FALSE,Introducing the ImpAct Process at CNL,114
60062,HR-1005,1.0,2021-12-20,200,FALSE,Mandatory Harassment and Violence Prevention Training,115
58370,RP-G3,1.0,2021-09-22,200,FALSE,Group 3 - Radiation Protection Training,116
92448,OSH-1007,1.0,2021-12-08,200,FALSE,VIRTUAL Asbestos Module 6E,117
57756,OSH-9045-ONLINE,1.0,2021-08-30,200,FALSE,Hand Safety,118
61511,WCS-1010,1.0,2022-01-27,200,FALSE,ERM HBK Module 10: Destructive Analysis Overview,119
91716,PROC-1020,1.0,2022-04-12,200,FALSE,CNL Contractor Representative,120
52591,TD-1032,1.0,2021-05-03,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 1 of 3,121
50849,OSH-9045-ONLINE,1.0,2021-07-21,200,FALSE,Hand Safety,122
10083,WL-307,1.0,2021-03-01,400,FALSE,Job Safety Analysis,123
53514,EMP-1010,1.0,2021-12-06,200,FALSE,EOC - Handover Procedure,124
59148,WL-304,1.0,2021-03-04,200,FALSE,Work Permit Authorization Process,125
92027,OSH-3005,1.0,2021-06-04,400,FALSE,Working at Heights Practical,126
61305,NMMS-1011-ONLINE,3.6,2021-01-06,200,FALSE,Nuclear Criticality Safety Program Awareness,127
50076,OSH-9078-ONLINE,1.0,2021-10-14,200,FALSE,Storage and Handling of Corrosives,128
61330,OSH-9045-ONLINE,1.0,2021-08-06,200,FALSE,Hand Safety,129
10669,WL-307,1.0,2022-03-07,200,FALSE,Job Safety Analysis,130
56464,HR-1005,1.0,2021-12-08,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,131
90939,SECU-2029,1.4,2021-07-07,200,FALSE,Security Awareness Refresher (1.4),132
90650,WL-308,1.0,2021-02-10,400,FALSE,Integrated Work Control,133
58326,PMO-9014,1.0,2021-06-22,200,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,134
90850,MS-1002,1.0,2021-11-10,400,FALSE,VIRTUAL Integrated Work Control - Enhanced,135
91186,HR-1005,1.0,2021-11-24,200,FALSE,Mandatory Harassment and Violence Prevention Training,136
59943,HR-1005,1.0,2021-11-03,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,137
54549,WMA-1025,1.0,2022-01-24,200,FALSE,WS BLOCK - Waste Management Area Document Refresher,138
56770,OSH-1004,1.0,2021-01-15,200,FALSE,Lock Out / Tag Out,139
56264,RP-G3,1.0,2021-12-09,400,FALSE,Group 3 - Radiation Protection Training,140
54784,TD-1033,1.0,2022-03-03,400,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,141
60259,RP-5008-CRL,1.0,2021-01-25,200,FALSE,R3 Radiation Source Responsible User Update,142
50690,TD-1033,1.0,2021-05-31,400,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,143
20868,SECU-2029,1.0,2021-04-13,200,FALSE,Security Awareness Refresher,144
56675,EMP-1036,1.0,2022-01-19,200,FALSE,Emergency Procedure Refresher,145
59146,WL-308,1.0,2021-02-18,200,FALSE,Integrated Work Control,146
92629,OSH-1005-ONLINE,1.7,2022-02-02,200,FALSE,Working At Heights Theory,147
57671,WL-305,1.0,2021-03-10,200,FALSE,Stop Work,148
90814,SECU-1026,1.0,2021-08-04,200,FALSE,Physical Conditioning,149
27052,SECU-2029,1.0,2021-10-26,200,FALSE,Security Awareness Refresher,150
61827,ENVP-1003,1.0,2021-06-29,200,FALSE,Species at Risk Awareness,151
91743,RP-G1-035,1.0,2021-01-12,200,FALSE,M10 C4  - Incident response principles,152
92053,SECU-2029,1.0,2022-03-09,200,FALSE,Security Awareness Refresher,153
53325,OSH-1047,1.0,2021-05-18,200,FALSE,Where do I Stand? : Vehicle Spotter Training,154
92326,RP-G3,1.0,2021-08-26,200,FALSE,Group 3 - Radiation Protection Training,155
59526,OSH-9045-ONLINE,1.0,2021-11-18,200,FALSE,Hand Safety,156
91352,QUAL-1016-ONLINE,2.2,2021-04-22,200,FALSE,Nonconformities,157
51412,HR-1005,1.0,2021-12-06,200,FALSE,Mandatory Harassment and Violence Prevention Training,158
91037,WL-315,1.0,2021-03-15,200,FALSE,Respectful Work Place,159
91958,OSH-1004-VIRTUAL,1.0,2021-03-01,200,FALSE,Lock Out / Tag Out (Virtual),160
57938,TD-1034,1.0,2021-11-16,200,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 3 of 3,161
90506,OSH-1002-ONLINE,1.5,2022-03-01,200,FALSE,Lift Truck Operation Theory,162
59156,OSH-1004-VIRTUAL,1.0,2022-04-14,200,FALSE,Lock Out / Tag Out (Virtual),163
60418,FIRE-3001,1.0,2021-06-07,400,FALSE,Fire Extinguisher - Practical,164
54129,PMO-9019,1.0,2022-01-11,200,FALSE,Cost Course - $495/person VIRTUAL Project Communications Management,165
60950,FIRE-3001,1.0,2021-03-31,200,FALSE,Fire Extinguisher,166
92064,PROC-1019,1.0,2021-03-18,200,FALSE,CNL Contractor Management Overview,167
90504,FD-1018,1.0,2022-04-11,200,FALSE,Mitigating Perchlorate Hazards During Decommissioning,168
54790,OSH-1002-ONLINE,1.5,2021-05-10,200,FALSE,Lift Truck Operation Theory,169
91773,EMP-1036,1.0,2022-04-11,200,FALSE,Emergency Procedure Refresher,170
92279,EMP-1036,1.0,2022-03-01,200,FALSE,Emergency Procedure Refresher,171
92097,SECU-4007,1.0,2021-05-28,200,FALSE,Outer Gate,172
59193,WL-303,1.0,2021-01-18,200,FALSE,International Leadership Training,173
60054,HR-1005,1.0,2021-11-19,200,FALSE,Mandatory Harassment and Violence Prevention Training,174
91959,CNL-1009-ONLINE,1.3,2021-01-13,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and Face Covering Policy,175
90870,OSH-1004-VIRTUAL,1.0,2022-01-31,200,FALSE,Lock Out / Tag Out (Virtual),176
56466,OSH-2020-A,1.0,2021-08-03,200,FALSE,"Cost Course - $185/Person - First Aid Standard, CPR, AED Recertification",177
61019,SECU-3031,1.0,2021-07-05,200,FALSE,Secondary Firearm Qualification (Sig Sauer P226),178
52737,OSH-1047,1.0,2021-05-18,200,FALSE,Where do I Stand? : Vehicle Spotter Training,179
55764,AWS-0095-WL,1.0,2022-03-22,200,FALSE,Contracts & Contract Management Awareness,180
90928,OSH-1020,1.0,2021-10-29,200,FALSE,First Aid Standard & Defibrillation,181
90934,RP-G1-003,1.0,2021-03-05,200,FALSE,Group 1 - Math Review,182
21042,OSH-3003-D,1.0,2021-05-06,200,FALSE,Aerial Work Platform Practical - Scissor Lift,183
91173,HR-1005,1.0,2021-10-26,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,184
54366,OSH-9045-ONLINE,1.0,2022-04-07,200,FALSE,Hand Safety,185
92016,NMMS-1011-ONLINE,3.6,2021-02-09,400,FALSE,Nuclear Criticality Safety Program Awareness,186
60074,OSH-1001-ONLINE,1.4,2021-06-16,200,FALSE,Crane - Safe Indoor Hoist - Theory,187
52591,FIN-1004-ONLINE,1.0,2021-02-17,200,FALSE,Financial Delegation Of Authority,188
58013,FIRE-3001,1.0,2021-10-28,200,FALSE,Fire Extinguisher - Practical,189
59619,SECU-3041,1.0,2021-11-02,200,FALSE,Primary Firearms Qualification (Colt C8 Carbine),190
54933,OSH-9045-ONLINE,1.0,2021-07-21,200,FALSE,Hand Safety,191
90391,RP-G3,1.0,2021-08-26,200,FALSE,Group 3 - Radiation Protection Training,192
54696,TD-1035,1.0,2021-06-17,400,FALSE,RISE Field Essentials,193
92098,SECU-2029,1.0,2021-11-08,200,FALSE,Defensive Tactics Refresher,194
95033,QUAL-1013-ONLINE,3.0,2022-03-31,200,FALSE,FME Awareness CRL,195
10241,WL-308,1.0,2021-02-02,200,FALSE,Integrated Work Control,196
91700,EMP-1036,1.0,2022-03-22,200,FALSE,Emergency Procedure Refresher,197
91772,OSH-1047,1.0,2021-03-29,200,FALSE,Private Offering of Where do I Stand? : Vehicle Spotter Training,198
55951,HR-1005,1.0,2021-11-03,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,199
91168,TD-9001,1.0,2021-05-04,200,FALSE,Cost Course $759/Person - Writing Technical Information Effectively,200
60822,SECU-2029,1.4,2021-06-16,200,FALSE,Security Awareness Refresher (1.4),201
90937,OSH-1047,1.0,2021-12-08,400,FALSE,Where do I Stand? : Vehicle Spotter Training,202
91744,OSH-9045-ONLINE,1.0,2021-07-21,200,FALSE,Hand Safety,203
92620,FIRE-3001,1.0,2022-01-24,200,FALSE,(NEO) Fire Extinguisher,204
58902,FIRE-3058-CRL,1.0,2021-06-12,200,FALSE,Fire Stream: Practical: Operating and Maintaining Handlines,205
59840,OSH-9076-ONLINE,1.0,2021-01-27,400,FALSE,Electric Shock,206
20384,PMO-9011,1.0,2021-03-09,200,FALSE,Cost Course - $495/person VIRTUAL Project Management Framework,207
91712,HR-1005,1.0,2021-12-03,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,208
90378,EMP-1036,1.0,2022-03-14,200,FALSE,Emergency Procedure Refresher,209
55481,FIRE-3021-CRL,1.0,2021-09-23,200,FALSE,Extinguishers: Practical,210
53092,TD-9039-ONLINE,1.0,2021-09-01,400,FALSE,Problem Solving Strategies,211
92063,EMP-1036,1.0,2022-01-13,200,FALSE,Emergency Procedure Refresher,212
56976,ERM-1002,1.0,2021-07-06,200,FALSE,Land Use Program (LUP) Awareness,213
60480,OSH-2020-A,1.0,2022-03-15,200,FALSE,"First Aid Standard, CPR, AED Recertification",214
92403,EMP-1035-ONLINE,1.3,2021-09-20,400,FALSE,Business Continuity Planning Awareness,215
91944,OSH-1004-VIRTUAL,1.0,2022-02-02,200,FALSE,PRIVATE RP Cohort-  Lock Out / Tag Out (Virtual),216
58693,PROC-1019,1.0,2021-02-18,200,FALSE,CNL Contractor Management Overview,217
55207,RP-G2-FCO,1.0,2022-03-24,200,FALSE,Group 2 Practical Field Checkout – Generic Facility/Laboratory,218
91792,TD-2000-WL,1.0,2022-03-15,200,FALSE,GET General Employee Training (VIRTUAL),219
59114,AWS-0095-WL,1.0,2022-03-29,200,FALSE,Contracts & Contract Management Awareness,220
92407,OSH-3005,1.0,2021-12-07,400,FALSE,Working at Heights Practical,221
61559,PHAI-1027,1.0,2021-06-17,200,FALSE,Responsibilities In Supervising Employees (RISE) for PHAI,222
91334,IT-1031,1.0,2022-03-10,200,FALSE,Document Formatting,223
90813,OSH-1033-ONLINE,1.3,2021-02-10,200,FALSE,Ladder Safety,224
56241,WMA-1002,1.0,2022-01-12,200,FALSE,WS BLOCK - Waste Management Program Awareness,225
90414,SECU-2029,1.4,2021-06-16,200,FALSE,Security Awareness Refresher (1.4),226
20070,OSH-9071-ONLINE,1.0,2021-01-26,200,FALSE,Electrical Safety Introduction for Canada,227
90371,OSH-9045-ONLINE,1.0,2021-07-16,400,FALSE,Hand Safety,228
60306,TD-1035,1.0,2022-02-16,200,FALSE,RISE Field Essentials,229
91888,ERM-1001-ONLINE,1.4,2021-07-21,200,FALSE,Cleanup Function Overview,230
92250,OSH-1004,1.0,2021-08-25,200,FALSE,Lock Out / Tag Out,231
91637,FD-1004-ONLINE,1.0,2021-05-12,200,FALSE,Alpha Awareness,232
55773,SECU-2029,1.0,2021-09-20,200,FALSE,Security Awareness Refresher,233
57348,FIRE-3066-CRL,1.0,2021-06-15,200,FALSE,Ground Ladders: Practical,234
90836,FIRE-1001-ONLINE,4.7,2021-06-21,400,FALSE,Fire Prevention,235
90182,SECU-2044,1.0,2021-07-27,200,FALSE,Resopnse to Adversary Breaches Refresher,236
58821,RP-G2,1.0,2021-09-03,400,FALSE,Group 2 Radiation Protection,237
56372,HR-1005,1.0,2021-12-06,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,238
57949,WL-318,1.0,2021-02-09,200,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,239
61499,ENG-1001,1.0,2021-09-08,200,FALSE,Eng. Change Control: Engineering/Operations,240
91168,RP-G3-FCO,1.0,2021-03-31,200,FALSE,Group 3 Practical Field Checkout,241
90945,SECU-2029,1.0,2021-08-04,200,FALSE,Security Awareness Refresher,242
61854,TD-2000-WL,1.0,2021-09-14,200,FALSE,GET General Employee Training,243
91454,RD-1003,1.0,2021-02-24,200,FALSE,Overview of Quality Assurance for S&T,244
92281,RP-MISC-06-ONLINE,1.1,2022-02-17,200,FALSE,Responsible User Radiation Source Exam,245
56154,QUAL-1019-ONLINE,2.0,2021-11-12,200,FALSE,Quality - Software Acquisition,246
92219,SECU-1008-ONLINE,4.0,2021-06-14,200,FALSE,*NEW HIRE* Security Awareness,247
53442,PMO-9017,1.0,2021-03-19,400,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,248
52863,OSH-1004,1.0,2021-02-01,200,FALSE,Lock Out / Tag Out,249
61785,FD-3019,1.0,2022-02-08,200,FALSE,FD&ER Integrated Work Control,250
57753,HR-1005,1.0,2021-12-08,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,251
56976,WMA-3008,1.0,2022-01-27,200,FALSE,WS BLOCK - Drum Truck Operator,252
90881,FIRE-1001-ONLINE,4.7,2021-06-26,200,FALSE,Fire Prevention,253
90828,WL-305,1.0,2021-01-21,200,FALSE,Stop Work,254
57239,SECU-2044,1.0,2021-03-03,200,FALSE,Resopnse to Adversary Breaches Refresher,255
92530,EMP-1036,1.0,2022-01-12,200,FALSE,Emergency Procedure Refresher,256
79068,OSH-1003-ONLINE,1.6,2021-03-30,200,FALSE,Aerial Work Platform Theory,257
57858,OSH-1102-ONLINE,1.1,2021-07-20,200,FALSE,Crystalline Silica Awareness Training: Part Two,258
59374,HR-1005,1.0,2021-11-09,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,259
90727,SECU-3031,1.0,2021-10-19,200,FALSE,Secondary Firearm Qualification (Sig Sauer P226),260
61643,OSH-1021,1.0,2022-02-28,200,FALSE,Standard First Aid with HCP & O2,261
90206,FD-1018,1.0,2022-04-11,200,FALSE,FD - BLOCK Mitigating Perchlorate Hazards During Decommissioning,262
90880,OSH-1001-ONLINE,1.4,2021-09-14,200,FALSE,Crane - Safe Indoor Hoist - Theory,263
59523,IT-1031,1.0,2021-07-08,400,FALSE,VIRTUAL Document Formatting,264
92126,CNL-1009-ONLINE,1.3,2021-04-13,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and Face Covering Policy,265
52591,HR-1005,1.0,2021-11-10,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,266
92604,OPEX-1005-ONLINE,1.4,2022-02-01,200,FALSE,Introducing the ImpAct Process at CNL,267
61807,PMO-9018,1.0,2021-11-03,400,FALSE,Cost Course - $495/person VIRTUAL Project Quality Management,268
92495,OSH-9045-ONLINE,1.0,2021-12-13,200,FALSE,Hand Safety,269
53442,HR-1005,1.0,2021-11-17,200,FALSE,Mandatory Harassment and Violence Prevention Training,270
56752,OSH-9056-ONLINE,1.0,2022-04-13,400,FALSE,Trenching and Excavation Safety,271
58239,ENG-1001,1.0,2022-04-20,400,FALSE,FD - BLOCK Eng. Change Control: Engineering/Operations,272
59494,EMP-1036,1.0,2022-01-24,200,FALSE,Emergency Procedure Refresher,273
91047,IT-9002,1.0,2021-12-15,200,FALSE,Microsoft Excel: Level 2,274
92016,ENG-1072,1.0,2021-12-15,200,FALSE,Engineering Change Control Update –Ensure Implementation of Programmable Electronic Systems (PES) Categorization,275
95027,OPEX-1005-ONLINE,1.4,2022-03-24,200,FALSE,Introducing the ImpAct Process at CNL,276
91944,FD-1002-ONLINE,1.1,2021-02-22,200,FALSE,Decommissioning Process Awareness Training for Management and Supervision,277
59538,OSH-9103,1.0,2022-03-08,200,FALSE,Mental Health First Aid (Virtual),278
95052,WL-120,1.0,2022-04-04,200,FALSE,Whiteshell Site Orientation,279
91650,EMP-1036,1.0,2022-02-03,200,FALSE,Emergency Procedure Refresher,280
61750,EMP-1036,0.2,2022-02-18,200,FALSE,Emergency Procedure Refresher (0.2),281
90942,ENG-1001,1.0,2021-01-21,200,FALSE,Eng. Change Control: Engineering/Operations,282
10347,WL-304,1.0,2021-01-27,200,FALSE,Work Permit Authorizer,283
92289,HR-1005,1.0,2021-11-16,200,FALSE,Mandatory Harassment and Violence Prevention Training,284
53525,FIRE-3001,1.0,2022-01-07,400,FALSE,WS BLOCK - Fire Extinguisher - Practical,285
