LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,ID
92233,OSH-9014,1.0,2021-10-28,200,FALSE,Cost Course Asbestos Abatement Type 3 for Workers,63
91352,OPEX-1004,1.0,2022-02-23,200,FALSE,Fact Finding,64
92313,HR-1005,1.0,2021-11-08,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,65
2706,FIRE-3001,1.0,2021-09-29,200,FALSE,Fire Extinguisher - Practical,66
90381,HR-1005,1.0,2021-12-06,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,67
91962,OSH-1034-ONLINE,1.5,2021-05-12,200,FALSE,Hazard Prevention Program,68
92215,CNL-1010,1.0,2022-01-04,200,FALSE,CNL COVID-19 Pandemic Response,69
10879,MS-1002,1.0,2021-04-07,200,FALSE,Integrated Work Control - Enhanced,70
92629,RP-G2,1.0,2022-02-09,200,FALSE,Group 2 Radiation Protection,71
59197,IT-9043,1.0,2021-11-15,200,FALSE,Power BI Training for Report Consumers,72
91221,OSH-1005-ONLINE,1.7,2021-11-16,200,FALSE,Working At Heights Theory,73
91357,PMO-9015,1.0,2021-08-03,200,FALSE,Cost Course - $495/person VIRTUAL Project Risk Management,74
59740,WL-310,1.0,2021-02-01,200,FALSE,Result Centred Leadership,75
59843,WL-204,1.0,2021-06-02,200,FALSE,Nitrogen Tank Cart Review and FCO,76
55939,HR-1005,1.0,2021-11-17,200,FALSE,Mandatory Harassment and Violence Prevention Training,77
95014,WL-307,1.0,2022-03-14,200,FALSE,Job Safety Analysis,78
57717,OSH-9045-ONLINE,1.0,2022-01-12,400,FALSE,Hand Safety,79
53680,RP-G3-REFRESHER-ONLINE,1.5,2021-06-16,200,FALSE,Group 3 Radiation Protection Refresher,80
59333,TD-1035,1.0,2021-02-24,200,FALSE,RISE Field Essentials,81
92596,OSH-9045-ONLINE,1.0,2022-02-21,400,FALSE,Hand Safety,82
90602,WMA-1002,1.0,2022-01-10,200,FALSE,WS BLOCK - Waste Management Program Awareness,83
90341,OSH-9045-ONLINE,1.0,2021-07-15,200,FALSE,Hand Safety,84
56967,ODT-573-WL,1.0,2021-11-12,200,FALSE,First Aid Standard & Defibrillation WL,85
57455,OSH-9096-ONLINE,1.0,2021-01-20,400,FALSE,Cost Course - Cold Stress,86
92513,OSH-9050-ONLINE,1.0,2021-12-15,200,FALSE,Lead Awareness,87
50828,TD-9039-ONLINE,1.0,2021-11-16,200,FALSE,Problem Solving Strategies,88
57059,WL-307,1.0,2021-02-16,200,FALSE,Job Safety Analysis,89
55646,TD-2000-WL,1.0,2021-09-28,200,FALSE,GET General Employee Training,90
90344,OSH-3002-C,1.0,2022-01-11,400,FALSE,WS BLOCK - Lift Truck Practical - Counter Balance,91
59651,SECU-2029,1.0,2021-07-20,200,FALSE,Security Awareness Refresher,92
92282,RP-G1-003,1.0,2021-08-13,200,FALSE,Group 1 - Math Review,93
57840,WL-315,1.0,2021-03-16,200,FALSE,Respectful Work Place,94
54788,EMP-3016,1.0,2021-12-08,200,FALSE,EOC - Table Top Exercise - Radiological,95
58666,OSH-9076-ONLINE,1.0,2021-10-08,200,FALSE,Electric Shock,96
60902,OSH-3020,1.0,2021-04-14,400,FALSE,Cost Course - $230/Person - First Aid CPR C with AED - Blended In Class,97
61883,SECU-2029,1.0,2021-05-27,200,FALSE,Security Awareness Refresher,98
90934,RP-G1-001,1.0,2021-03-01,200,FALSE,Group 1 - Organization and Activities,99
57015,ERM-1002,1.0,2021-08-04,400,FALSE,Land Use Program (LUP) Awareness,100
61681,FIRE-1001-ONLINE,4.7,2022-03-07,200,FALSE,Fire Prevention,101
57630,IT-1020,1.0,2021-07-21,200,FALSE,"EDMS: How to Find Information – Identify, Filter and Query Functions",102
59137,WL-305,1.0,2021-01-18,200,FALSE,Stop Work,103
60410,WL-306,1.0,2021-01-25,200,FALSE,Pre Job Brief,104
90568,FIRE-3001,1.0,2021-08-24,200,FALSE,Fire Extinguisher - Practical,105
92619,TD-1001,1.0,2022-01-25,200,FALSE,Employee Orientation - Site Requirements Onboarding,106
92456,HU-1038,1.0,2021-11-02,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,107
92092,FIRE-1001-ONLINE,4.7,2021-03-23,200,FALSE,Fire Prevention,108
52992,ERM-1001-ONLINE,1.4,2021-05-09,200,FALSE,Cleanup Function Overview,109
91008,WL-165,1.0,2021-04-29,200,FALSE,Waste Management Awareness for Project Delivery,110
57577,EMP-1036,0.2,2022-02-04,200,FALSE,Emergency Procedure Refresher (0.2),111
92021,ENG-1001,1.0,2022-03-10,200,FALSE,Eng. Change Control: Engineering/Operations,112
57089,RP-1011-CRL-ONLINE,1.2,2021-02-08,200,FALSE,Transfer and Storage of RAM- Tag Update Training,113
91763,EMP-1001,1.0,2021-01-13,200,FALSE,EOC - Incident Management System Overview,114
91362,OSH-3005,1.0,2022-01-31,400,FALSE,Working at Heights Practical,115
58546,OSH-3003-A,1.0,2022-04-11,200,FALSE,Aerial Work Platform Practical - Articulating Boom 135 ft,116
54023,WL-308,1.0,2021-03-04,200,FALSE,Integrated Work Control,117
59294,FIRE-3001,1.0,2022-03-24,200,FALSE,Fire Extinguisher - Practical,118
91773,OSH-9058-ONLINE,1.0,2022-04-20,200,FALSE,Compressed Gas Cylinder Safety,119
59859,OPS-9021-ONLINE,1.0,2021-09-20,200,FALSE,AC Motor Operations and Types,120
92402,NMMS-1011-ONLINE,3.6,2021-09-22,200,FALSE,Nuclear Criticality Safety Program Awareness,121
90273,ERM-1004-ONLINE,2.0,2022-04-08,200,FALSE,Decommissioning and Demolition Program Awareness,122
91465,OSH-9045-ONLINE,1.0,2021-07-15,200,FALSE,Hand Safety,123
58744,OSH-9070-ONLINE,1.0,2021-01-20,200,FALSE,Arc Flash Safety for Canada,124
91767,RP-1006,1.0,2021-01-08,200,FALSE,Group 1 Fume Hood Performance Testing and Radiological Use,125
52438,MS-1002,1.0,2021-04-07,200,FALSE,Waiver for Integrated Work Control - Enhanced,126
10843,HR-9001,1.0,2021-04-06,200,FALSE,Performance Management Training Module 1,127
92145,MS-1002,1.0,2021-05-26,200,FALSE,VIRTUAL Integrated Work Control - Enhanced,128
56264,OSH-1002-ONLINE,1.5,2021-12-14,200,FALSE,Lift Truck Operation Theory,129
58938,FA/FM-REFRESHER,1.0,2021-08-23,200,FALSE,FA and FM Maintenance of Qualification,130
61624,EMP-1001,1.0,2021-01-13,200,FALSE,EOC - Incident Management System Overview,131
60930,TD-9042,1.0,2021-01-13,200,FALSE,Time Management Training,132
61685,HR-1005,1.0,2021-11-18,200,FALSE,Mandatory Harassment and Violence Prevention Training,133
60529,OSH-9045-ONLINE,1.0,2022-01-26,200,FALSE,Hand Safety,134
20027,PI-9012-ONLINE,1.0,2021-10-13,200,FALSE,Industrial Housekeeping,135
92403,EMP-1030,1.0,2021-12-09,200,FALSE,Role of Fire,136
91748,HU-1038,1.0,2021-04-06,200,FALSE,(NEO) VIRTUAL Human Performance Awareness - Fundamentals and Nuclear Safety Culture,137
92610,WL-306,1.0,2022-01-24,200,FALSE,Pre Job Brief,138
57928,MS-1002,1.0,2021-05-01,200,FALSE,Waiver for Integrated Work Control - Enhanced,139
92176,HU-1038,1.0,2021-09-14,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,140
57370,FIRE-1184-CRL,1.0,2021-06-02,200,FALSE,Rope Rescue: Ascending and Descending,141
92284,RP-G1-010,1.0,2021-09-08,200,FALSE,Group 1 - Dose Quantities and Units,142
59855,RP-G2-REFRESHER-ONLINE,1.11,2022-01-31,200,FALSE,Group 2 Radiation Protection Refresher,143
890,OSH-1042-ONLINE,12.5,2021-06-02,200,FALSE,WHMIS - 2015,144
92098,SECU-1059,1.0,2021-12-13,200,FALSE,Enhanced Vision Devices,145
92487,FIRE-1001-ONLINE,4.7,2021-11-17,200,FALSE,Fire Prevention,146
59002,WL-307,1.0,2021-04-01,200,FALSE,Job Safety Analysis,147
92537,FIRE-3001,1.0,2022-02-15,200,FALSE,Fire Extinguisher - Practical,148
54447,SECU-2029,1.4,2021-08-09,200,FALSE,Security Awareness Refresher (1.4),149
53658,TDG-1003-C-EXAM,1.3,2021-03-05,200,FALSE,TDG Class 7 Radioactive Material - Carrier (R3) Exam,150
92098,SECU-4013,1.0,2021-05-07,200,FALSE,B700 Reception Counter,151
57859,FIRE-1001-ONLINE,4.7,2021-06-08,200,FALSE,Fire Prevention,152
59016,SECU-3004,1.0,2022-03-11,200,FALSE,Westminster X-Ray Inspection Unit,153
53422,FIRE-1001-ONLINE,4.7,2021-11-25,200,FALSE,Fire Prevention,154
60340,OSH-9070-ONLINE,1.0,2021-05-12,200,FALSE,Arc Flash Safety for Canada,155
56643,OSH-9070-ONLINE,1.0,2021-10-12,200,FALSE,Arc Flash Safety for Canada,156
56463,OSH-1004-VIRTUAL,1.0,2022-01-10,200,FALSE,Lock Out / Tag Out (Virtual),157
57858,RP-MISC-39,1.0,2021-06-30,200,FALSE,Air Supplied Suit Operation,158
60894,FIRE-1001-ONLINE,4.7,2021-07-14,200,FALSE,Fire Prevention,159
60542,FIRE-3001,1.0,2021-02-17,400,FALSE,Fire Extinguisher - Practical,160
90599,HR-1005,1.0,2021-11-15,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,161
56700,QUAL-1016-ONLINE,2.2,2021-12-14,200,FALSE,Nonconformities,162
90904,FIRE-3001,1.0,2022-01-07,400,FALSE,WS BLOCK - Fire Extinguisher - Practical,163
2573,SECU-2029,1.0,2021-04-03,200,FALSE,Security Awareness Refresher,164
61726,TDG-1003-C,1.0,2021-10-07,200,FALSE,TDG Class 7 Radioactive Material - Carrier (R3),165
91964,TD-1001,1.0,2022-03-22,200,FALSE,Employee Orientation - Site Requirements Onboarding,166
53384,MS-1002,1.0,2021-03-09,200,FALSE,Integrated Work Control - Enhanced,167
90785,QUAL-1018-ONLINE,3.0,2021-03-22,200,FALSE,Quality - Software Configuration Management,168
51612,SECU-2029,1.4,2021-07-22,200,FALSE,Security Awareness Refresher (1.4),169
56306,SECU-2029,1.0,2021-04-08,200,FALSE,Security Awareness Refresher,170
91000,OSH-1005-ONLINE,1.7,2021-10-05,200,FALSE,Working At Heights Theory,171
52382,FIRE-3001,1.0,2021-10-27,200,FALSE,Private Offering of Fire Extinguisher - Practical,172
53208,OSH-9045-ONLINE,1.0,2021-07-27,200,FALSE,Hand Safety,173
21121,FIRE-3171-CRL,1.0,2021-05-20,200,FALSE,Job Performance Requirements (JPR's),174
56239,OSH-9045-ONLINE,1.0,2021-09-17,400,FALSE,Hand Safety,175
61520,EMP-1036,1.0,2022-01-31,200,FALSE,Emergency Procedure Refresher,176
92273,RP-G1-022,1.0,2021-10-12,200,FALSE,Group 1 - Airborne Contamination Instruments,177
53325,ERM-1001-ONLINE,1.4,2021-04-26,200,FALSE,Cleanup Function Overview,178
92064,MS-1002,1.0,2021-03-24,400,FALSE,Integrated Work Control - Enhanced,179
55804,TD-1034,1.0,2021-06-17,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 3 of 3,180
90434,OSH-1004-VIRTUAL,1.0,2022-03-23,200,FALSE,VIRTUAL Cost Course - $222/Person - Lock Out / Tag Out,181
91198,OSH-1102-ONLINE,1.1,2021-07-15,200,FALSE,Crystalline Silica Awareness Training: Part Two,182
61632,HR-1005,1.0,2021-11-15,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,183
58979,SECU-2046,1.0,2021-12-23,200,FALSE,Containment Refresher,184
92592,WL-120,1.0,2022-01-17,200,FALSE,Whiteshell Site Orientation,185
91326,SECU-1051,1.0,2021-09-17,200,FALSE,Activist Extremist Intervention,186
92314,EMP-1036,1.0,2022-01-13,200,FALSE,Emergency Procedure Refresher,187
55427,OSH-3020,1.0,2022-03-01,200,FALSE,First Aid CPR C with AED - Blended In Class,188
61509,PMO-9019,1.0,2021-12-15,200,FALSE,Cost Course - $495/person VIRTUAL Project Communications Management,189
59703,ERM-1002,1.0,2021-05-25,200,FALSE,Land Use Program (LUP) Awareness,190
92409,RP-G2,1.0,2022-02-21,400,FALSE,Group 2 Radiation Protection,191
52327,TD-1033,1.0,2021-05-10,200,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 2 of 3,192
60453,WL-304,1.0,2021-03-30,200,FALSE,Work Permit Authorization Process,193
91723,HR-1005,1.0,2021-11-08,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,194
60050,FD-1004-ONLINE,1.0,2021-07-29,200,FALSE,Alpha Awareness,195
56948,OPS-9008-ONLINE,1.0,2021-04-28,200,FALSE,Pump Basics,196
60797,PROC-1019,1.0,2021-11-18,200,FALSE,CNL Contractor Management Overview,197
55079,WMA-1023,1.0,2022-01-24,200,FALSE,"WS BLOCK - WMA Criticality Safety for Group B, C and D Employees",198
54078,TD-1033,1.0,2021-05-13,400,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,199
92652,MS-1002,1.0,2022-02-21,200,FALSE,Integrated Work Control - Enhanced,200
61856,OSH-9104-ONLINE,1.0,2022-01-27,200,FALSE,Cost Course - Trenching Safety Theory,201
20550,OSH-9064-ONLINE,1.0,2021-05-31,400,FALSE,Forklift Safety for Non-Operators,202
56818,FIN-1004-ONLINE,1.0,2021-03-17,200,FALSE,Financial Delegation Of Authority,203
91940,OSH-1001-ONLINE,1.4,2021-01-07,200,FALSE,Crane - Safe Indoor Hoist - Theory,204
59637,HR-9001,1.0,2021-03-29,200,FALSE,Performance Management Training Module 1,205
57778,OSH-1047,1.0,2021-08-12,400,FALSE,Where do I Stand? : Vehicle Spotter Training,206
56387,TD-9040,1.0,2021-04-14,200,FALSE,VIRTUAL Writing CNL Scopes of Work for External Resources,207
91640,OSH-9076-ONLINE,1.0,2022-01-19,200,FALSE,Electric Shock,208
91005,HR-9002,1.0,2021-04-14,200,FALSE,Performance Management Training Module 2,209
61509,TD-2000-WL,1.0,2021-09-07,400,FALSE,GET General Employee Training,210
95051,OSH-1042-ONLINE,12.5,2022-04-05,200,FALSE,WHMIS - 2015,211
54785,FIRE-1001-ONLINE,4.7,2021-11-23,200,FALSE,Fire Prevention,212
91562,PMO-9018,1.0,2021-11-09,200,FALSE,Cost Course - $495/person VIRTUAL Project Quality Management,213
92653,RP-G3-FCO,1.0,2022-03-08,200,FALSE,Group 3 Practical Field Checkout,214
90941,SECU-2029,1.4,2021-07-15,200,FALSE,Security Awareness Refresher (1.4),215
20612,PMO-9015,1.0,2021-07-28,200,FALSE,Cost Course - $495/person VIRTUAL Project Risk Management,216
59942,PMO-9017,1.0,2021-10-26,200,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,217
54663,OSH-9118,1.0,2021-11-11,200,FALSE,Cost Course $332/person - Confined Space Entry,218
59835,EMP-1036,1.0,2022-01-17,200,FALSE,Emergency Procedure Refresher,219
92053,PHAI-1056-ONLINE,1.3,2022-03-09,200,FALSE,PHAI (Port Hope Area Initiative) Awareness,220
92314,CNL-1005-ONLINE,1.3,2021-07-22,200,FALSE,CNL COVID-19 Pandemic Response for Contractors,221
59308,FIRE-3001,1.0,2022-03-23,200,FALSE,Fire Extinguisher - Practical,222
54540,FIRE-3001,1.0,2021-11-25,200,FALSE,Fire Extinguisher - Practical,223
91712,FIRE-1001-ONLINE,4.7,2022-02-18,200,FALSE,Fire Prevention,224
90363,HR-1005,1.0,2021-11-08,200,FALSE,Mandatory Harassment and Violence Prevention Training,225
60347,OSH-3002-C,1.0,2021-07-08,200,FALSE,Lift Truck Practical - Counter Balance,226
91855,RP-G2-CM,1.0,2022-02-18,200,FALSE,Group 2 Contamination Monitor,227
92024,EMP-1002,1.0,2021-06-08,200,FALSE,EOC - CRL EOC Overview,228
92665,OSH-1004-VIRTUAL,1.0,2022-03-23,200,FALSE,VIRTUAL Cost Course - $222/Person - Lock Out / Tag Out,229
91006,PHAI-1029,1.0,2022-02-03,200,FALSE,Respirator Training and Fit Test: Ultra Elite,230
54350,PMO-9014,1.0,2021-05-06,400,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,231
54286,ENG-9023,1.0,2021-11-26,200,FALSE,Cost Course -  $3300/Person (MAX) - AMBER Training,232
59869,PMO-9014,1.0,2021-07-14,200,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,233
91014,FD-3001,1.0,2021-04-20,200,FALSE,Hand Power Tool Practical Training and Checkout,234
58266,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,235
60314,OSH-9045-ONLINE,1.0,2021-06-15,200,FALSE,Hand Safety,236
56610,WL-305,1.0,2021-03-31,200,FALSE,Stop Work,237
56387,HR-1005,1.0,2021-11-15,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,238
54055,RP-G3-FCO,1.0,2022-01-27,200,FALSE,WS BLOCK - Group 3 Practical Field Checkout,239
61496,TD-9045,1.0,2021-09-16,200,FALSE,Cultural Awareness and Reconciliation Training,240
56200,OSH-9045-ONLINE,1.0,2021-07-22,200,FALSE,Hand Safety,241
92545,RP-UPDATE-002,1.0,2022-01-17,200,FALSE,PAPR Training,242
60903,WMA-1002,1.0,2022-01-13,200,FALSE,WS BLOCK - Waste Management Program Awareness,243
92559,OSH-9045-ONLINE,1.0,2022-01-12,400,FALSE,Hand Safety,244
58257,OSH-9045-ONLINE,1.0,2021-09-03,200,FALSE,Hand Safety,245
59484,WMA-1023,1.0,2022-01-24,200,FALSE,"WMA Criticality Safety for Group B, C and D Employees",246
91954,OSH-1001-ONLINE,1.4,2022-03-29,200,FALSE,Crane - Safe Indoor Hoist - Theory,247
90175,ERM-1004-ONLINE,2.0,2022-04-12,200,FALSE,Decommissioning and Demolition Program Awareness,248
90965,HR-1005,1.0,2021-12-06,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,249
92400,OSH-1007,1.0,2021-10-13,200,FALSE,Asbestos Module 6E,250
90949,HR-1005,1.0,2021-11-03,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,251
61806,HR-1005,1.0,2022-01-25,400,FALSE,Mandatory Harassment and Violence Prevention Training,252
92640,RP-G3,1.0,2022-04-11,400,FALSE,Group 3 - Radiation Protection Training,253
59336,PHAI-1027,1.0,2021-06-17,200,FALSE,Responsibilities In Supervising Employees (RISE) for PHAI,254
60486,EMP-1036,1.0,2022-03-22,200,FALSE,Emergency Procedure Refresher,255
90512,TDG-9004,1.0,2022-04-14,400,FALSE,Cost Course - $312.50/person (MAX) - Transportation of Dangerous Goods by Ground (Driver),256
57370,FIRE-1133-CRL,1.0,2021-03-22,200,FALSE,Rope Rescue: Single and Multi-point Anchors: Theory,257
57852,FIRE-3001,1.0,2021-11-25,200,FALSE,Fire Extinguisher - Practical,258
59494,FD-3009,1.0,2022-04-11,200,FALSE,FD - BLOCK Mobile Personal Fall Protection System - Practical,259
91366,OSH-1040,1.0,2021-09-14,200,FALSE,Advanced Rigger,260
92082,NMMS-1011-ONLINE,3.6,2021-03-18,200,FALSE,Nuclear Criticality Safety Program Awareness,261
59130,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,262
92361,OSH-9104-ONLINE,1.0,2021-10-18,200,FALSE,Cost Course - Trenching Safety Theory,263
54780,HR-1005,1.0,2021-11-15,200,FALSE,Mandatory Harassment and Violence Prevention Training,264
56770,OSH-1004,1.0,2021-01-15,200,FALSE,Lock Out / Tag Out,265
92298,OSH-9045-ONLINE,1.0,2021-07-29,200,FALSE,Hand Safety,266
92650,OSH-1005-ONLINE,1.7,2022-02-09,200,FALSE,Working At Heights Theory,267
56112,FIRE-1001-ONLINE,4.7,2021-04-01,200,FALSE,Fire Prevention,268
91940,OSH-1003-ONLINE,1.6,2021-01-05,200,FALSE,Aerial Work Platform Theory,269
92200,HR-1005,1.0,2021-11-22,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,270
52438,TD-9043,1.0,2021-05-19,200,FALSE,Cost Course - Coaching Skills for Effective Leadership,271
51376,RP-G3-REFRESHER-ONLINE,1.5,2022-01-12,400,FALSE,Group 3 Radiation Protection Refresher,272
61864,OSH-3003-A,1.0,2021-11-03,400,FALSE,Aerial Work Platform Practical - Articulating Boom 135 ft,273
59494,OSH-3003-B,1.0,2022-04-14,200,FALSE,FD - BLOCK Aerial Work Platform Practical - Articulating Boom 60 ft (or less),274
52705,HR-1005,1.0,2021-11-24,200,FALSE,Mandatory Harassment and Violence Prevention Training,275
55913,HR-1005,1.0,2021-11-29,200,FALSE,Mandatory Harassment and Violence Prevention Training,276
58694,OPS-9005-ONLINE,1.0,2021-06-29,200,FALSE,Relay Basics and Types,277
1479,MS-1002,1.0,2021-02-18,200,FALSE,Integrated Work Control - Enhanced,278
58898,PMO-9011,1.0,2021-04-07,200,FALSE,Cost Course - $495/person VIRTUAL Project Management Framework,279
59225,MS-3001,1.0,2021-02-09,400,FALSE,FD/ER - Integrated Work Control Practical Application,280
58560,OSH-9046-ONLINE,1.0,2021-07-22,400,FALSE,Hearing Conservation,281
54371,OSH-9076-ONLINE,1.0,2021-02-04,200,FALSE,Electric Shock,282
92582,OSH-9045-ONLINE,1.0,2022-03-28,200,FALSE,Hand Safety,283
92066,OSH-3005,1.0,2022-02-09,200,FALSE,Working at Heights Practical,284
61548,PMO-9013,1.0,2021-05-25,400,FALSE,Cost Course - $495/person VIRTUAL Project Schedule Management,285
