LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,COURSE_GOOD,PERSON_GOOD,ID
91377,PROC-1021-ONLINE,1.0,2021-05-10,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct,1.0,0.0,87
92299,TD-1016-ONLINE (REV 1.4),1.4,2021-07-13,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,0.0,88
CONT-3086,WL-307,1.0,2022-01-24,200,FALSE,Job Safety Analysis,1.0,0.0,89
90871,MS-1002,1.0,2021-04-07,200,FALSE,Integrated Work Control - Enhanced,1.0,0.0,90
56771,SECU-1001-ONLINE (REV 1.3),1.3,2022-01-13,200,FALSE,Continuous Behaviour Observation Program (CBOP) (1.3),0.0,1.0,91
AE00025,RP-G4-ONLINE (REV 2.6),2.6,2021-06-22,200,FALSE,Group 4 Radiation Protection (2.6),0.0,0.0,92
58797,OPS-9020-ONLINE (REV 1),1.0,2021-09-07,200,FALSE,Cost Course - Process and Instrumentation Diagrams (1.0),0.0,1.0,93
91867,LGL-1003-ONLINE (REV 3.3),3.3,2022-02-18,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,94
55210,OSH-9104-EXAM (REV.1),1.0,2021-05-11,200,FALSE,Trenching Safety Exam (1.0),0.0,1.0,95
52875,OPS-9001-ONLINE (REV 1),1.0,2021-07-16,200,FALSE,Cost Course - Valve Common Problems (1.0),0.0,1.0,96
27054,SECU-1006-ONLINE (REV 2.7),2.7,2022-03-14,200,FALSE,Level 2 Security Clearance Awareness (2.7),0.0,1.0,97
92102,OSH-1004-ONLINE,,2021-04-26,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,98
92278,OSH-1004-ONLINE (REV 1.1),1.1,2021-07-08,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,1.0,99
59680,OSH-9070-ONLINE,1.0,2021-01-20,200,FALSE,Arc Flash Safety for Canada,1.0,0.0,100
92612,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-25,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,101
60410,HU-1036-ONLINE (REV 2.5),2.5,2021-02-04,200,FALSE,Pre-Job Brief (2.5),0.0,1.0,102
54529,OSH-9045-ONLINE (REV 1),1.0,2021-07-15,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,103
58024,OSH-5001,,2021-11-01,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,104
61546,QUAL-1018-ONLINE (REV 3),3.0,2021-08-10,200,FALSE,Quality - Software Configuration Management (3.0),0.0,1.0,105
90676,LGL-1003-ONLINE,,2021-05-20,200,FALSE,Values and Ethics at CNL,0.0,1.0,106
56113,OSH-9045-ONLINE (REV 1),1.0,2021-07-29,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,107
CONT-3150,OSH-1043,,2022-02-23,200,FALSE,Contractor Safety Orientation - Online Learning,0.0,1.0,108
CONT-3087,CNL-1010,1.0,2022-01-24,200,FALSE,CNL COVID-19 Pandemic Response,1.0,0.0,109
21046,SECU-1001-ONLINE,,2021-09-29,200,FALSE,Continuous Behaviour Observation Program (CBOP),0.0,1.0,110
92537,LGL-1003-ONLINE,,2022-01-12,200,FALSE,Values and Ethics at CNL,0.0,1.0,111
57989,PMO-9011,1.0,2021-03-10,200,FALSE,Cost Course - $495/person VIRTUAL Project Management Framework,1.0,0.0,112
92043,OSH-1006-VIRTUAL,,2021-03-01,200,FALSE,Confined Space Entry (Virtual),0.0,0.0,113
56649,RP-G4-ONLINE,,2021-11-03,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,114
61346,HR-1005,1.0,2021-11-30,200,FALSE,Mandatory Harassment and Violence Prevention Training,1.0,0.0,115
57351,OSH-9079-ONLINE (REV 1),1.0,2021-05-12,200,FALSE,Cost Course - Storage and Handling of Flammables (1.0),0.0,1.0,116
56968,WL-FIRE-010,,2021-09-05,200,FALSE,ESO FIRE - OVERHAUL OPERATIONS,0.0,1.0,117
92388,TD-1018-ONLINE,1.9,2021-09-13,200,FALSE,CNL General Safety Orientation,1.0,0.0,118
92456,SECU-1008-ONLINE (REV 4.0),4.0,2021-10-25,200,FALSE,Security Awareness (4),0.0,1.0,119
53003,LGL-1003-ONLINE,,2021-11-12,200,FALSE,Values and Ethics at CNL,0.0,1.0,120
56649,SECU-2008-ONLINE (REV 1.2),1.2,2021-05-05,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,121
92068,OSH-1034-ONLINE (REV.1.4),1.4,2021-03-10,200,FALSE,Hazard Prevention Program (1.4),0.0,1.0,122
95050,OSH-9050-ONLINE (REV 1),1.0,2022-04-06,400,FALSE,Cost Course - Lead Awareness (1.0),0.0,1.0,123
91809,FIRE-3171-CRL,1.0,2021-05-18,200,FALSE,Job Performance Requirements (JPR's),1.0,0.0,124
58302,LGL-1003-ONLINE (REV 3.1),3.1,2021-11-17,200,FALSE,Values and Ethics at CNL (3.1),0.0,1.0,125
57377,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-23,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,126
90809,OSH-9045-ONLINE (REV 1),1.0,2021-07-23,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,127
92282,OSH-1004-ONLINE,,2021-07-08,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,128
58228,OSH-9070-ONLINE (REV 1),1.0,2021-07-21,400,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,129
61187,OSH-9045-ONLINE (REV 1),1.0,2021-08-31,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,130
56468,SECU-2008-ONLINE (REV 1.5),1.5,2021-11-04,200,FALSE,Security Awareness Refresher (1.5),0.0,1.0,131
92141,RP-G4-ONLINE,,2021-04-19,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,132
91482,OSH-9045-ONLINE (REV 1),1.0,2021-08-31,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,133
57459,SECU-1006-ONLINE,,2021-03-30,200,FALSE,Level 2 Security Clearance Awareness,0.0,1.0,134
56886,TD-9039-ONLINE (REV 1),1.0,2021-09-03,400,FALSE,Cost Course - Problem Solving Strategies (1.0),0.0,1.0,135
59998,ERM-1001-ONLINE (REV 1.3),1.3,2021-04-28,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,136
CONT-3037 ,RP-G3,1.0,2021-12-10,400,FALSE,Private Offering of Group 3 - Radiation Protection Training,1.0,0.0,137
58813,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-14,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,138
90550,OSH-9045-ONLINE (REV 1),1.0,2021-09-21,400,FALSE,Cost Course - Hand Safety (1.0),0.0,0.0,139
58331,OSH-1004-ONLINE (REV 1.1),1.1,2021-01-15,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,0.0,140
53978,NMMS-2001-ONLINE (REV 4.1),4.1,2021-01-04,400,FALSE,Fissionable Materials Accounting Refresher (4.1),0.0,1.0,141
90392,SECU-2008-ONLINE (REV 1.6),1.6,2021-11-18,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,142
90934,OSH-1006-VIRTUAL,,2021-02-10,200,FALSE,Cost Course $222/Person - GROUP 1 Private Confined Space Entry (Virtual),0.0,1.0,143
92065,OSH-1006-VIRTUAL,,2021-03-29,200,FALSE,Confined Space Entry (Virtual),0.0,1.0,144
20973,OSH-9070-ONLINE (REV 1),1.0,2021-02-01,200,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,145
20027,WMA-SS-WMA-00583-FA-001 (REV 10),10.0,2021-06-18,200,FALSE,WMA Self Study of WMA-00583-FA-001 (10),0.0,1.0,146
92203,OSH-9045-ONLINE (REV 1),1.0,2021-07-21,200,FALSE,Cost Course - Hand Safety (1.0),0.0,0.0,147
92327,OSH-1003-ONLINE,1.6,2021-10-26,200,FALSE,Aerial Work Platform Theory,1.0,0.0,148
92096,LGL-1003-ONLINE (REV 3.2),3.2,2022-02-09,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,149
92111,PMO-9009-ONLINE (REV 1),1.0,2021-05-05,200,FALSE,Cost Course - Project Management Essentials (1.0),0.0,1.0,150
90380,ENG-1069-ONLINE,,2021-09-28,200,FALSE,Fume Hood Safety,0.0,1.0,151
56722,SECU-2008-ONLINE (REV 1.2),1.2,2021-05-12,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,152
55227,OSH-9045-ONLINE (REV 1),1.0,2021-10-07,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,153
58638,OSH-1002-ONLINE (REV 1.5),1.5,2022-02-15,200,FALSE,Lift Truck Operation Theory (1.5),0.0,1.0,154
61029,LGL-1003-ONLINE (REV 3.3),3.3,2022-02-22,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,155
92004,OSH-9045-ONLINE (REV 1),1.0,2021-07-26,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,156
50891,OSH-1005-ONLINE (REV 1.4),1.4,2021-02-11,200,FALSE,Working At Heights Theory (1.4),0.0,1.0,157
92023,RP-1012-CRL,1.0,2021-04-27,200,FALSE,Ludlum Model 2360 with 43-93 Detector Alpha/Beta Contamination Instrument,1.0,0.0,158
90434,OSH-1003-ONLINE (REV 1.3),1.2,2021-07-27,200,FALSE,Aerial Work Platform Theory (1.2),0.0,1.0,159
92360,OSH-1034-ONLINE,1.5,2021-08-25,200,FALSE,Hazard Prevention Program,1.0,0.0,160
55674,OSH-5001,,2021-10-06,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,161
CONT-2728,PROC-1021-ONLINE (REV 1),1.0,2021-01-07,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct (1.0),0.0,0.0,162
60990,OSH-9045-ONLINE (REV 1),1.0,2021-08-30,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,163
92495,OSH-9071-ONLINE (REV 1),1.0,2021-12-15,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,164
58938,LGL-1003-ONLINE,,2021-07-20,200,FALSE,Values and Ethics at CNL,0.0,1.0,165
57670,FIN-1003-ONLINE (REV 1),1.0,2021-01-21,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,166
92160,RP-G4-ONLINE,,2021-08-10,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,167
58322,HU-1036-ONLINE (REV 2.5),2.5,2021-09-08,200,FALSE,Pre-Job Brief (2.5),0.0,1.0,168
90790,OSH-9102-ONLINE (REV. 1.0),1.0,2022-01-04,200,FALSE,Cost Course - Crystalline Silica Awareness (1.0),0.0,1.0,169
91953,HU-1036-ONLINE (REV 2.5),2.5,2021-03-02,200,FALSE,Pre-Job Brief (2.5),0.0,1.0,170
92581,CNL-1009-ONLINE (REV 1. 3),1.3,2022-01-12,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.3),0.0,0.0,171
90326,LGL-1003-ONLINE (REV 2.5),2.5,2021-10-14,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,172
58561,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-01,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,173
92210,OSH-1004-ONLINE (REV 1.1),1.1,2021-07-12,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,1.0,174
91670,PHAI-1034,,2021-04-29,200,FALSE,Port Hope System Module 2 – SCADA,0.0,1.0,175
92129,MS-3001-ONLINE (REV 1.2),1.2,2021-06-24,200,FALSE,Integrated Work Control Practical Applications Exam (1.2),0.0,1.0,176
92223,WL-FIRE-003,,2021-07-05,200,FALSE,ESO FIRE - PPE&C,0.0,1.0,177
91502,OSH-9045-ONLINE (REV 1),1.0,2021-07-26,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,178
55927,OSH-9045-ONLINE (REV 1),1.0,2021-07-14,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,179
92359,RP-G4-ONLINE (REV 2.6),2.6,2021-08-23,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,180
59571,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-14,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,181
92667,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-03,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,182
56719,NMMS-2002-ONLINE (REV 3.6),3.6,2021-06-17,200,FALSE,Nuclear Criticality Safety Refresher (3.6),0.0,1.0,183
52863,OSH-1004-ONLINE (REV 1.1),1.1,2021-02-01,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,1.0,184
92589,SECU-1008-ONLINE (REV 4.0),4.0,2022-02-14,200,FALSE,Security Awareness (4),0.0,1.0,185
50874,FD-1002-ONLINE (REV 1.1),1.1,2021-05-17,200,FALSE,Decommissioning Process Awareness Training for Management and Supervision (1.1),0.0,0.0,186
61200,WLO-20-020,,2021-04-13,200,FALSE,MEMO - WLO-20-020 - Only Authorized Personnel to Acknowledge WL Site Alarms,0.0,1.0,187
95034,PROC-1021-ONLINE (REV 1),1.0,2022-03-20,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct (1.0),0.0,1.0,188
20789,RP-G4-ONLINE (REV 2.5),2.5,2021-02-15,200,FALSE,Group 4 Radiation Protection (2.5),0.0,1.0,189
92038,SECU-1008-ONLINE (REV 3.4),3.4,2021-02-23,200,FALSE,Security Awareness (3.4),0.0,0.0,190
92117,OSH-1006-VIRTUAL,,2021-04-26,200,FALSE,Confined Space Entry (Virtual),0.0,1.0,191
90402,WL-508740-OJTN-008,,2021-08-10,200,FALSE,Group 2 Module 2B Radiation Protection and Nuclear Facility Staff,0.0,0.0,192
CONT-3046,PROC-1021-ONLINE (REV 1),1.0,2021-12-13,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct (1.0),0.0,0.0,193
57351,OSH-9070-ONLINE (REV 1),1.0,2021-05-11,400,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,194
50954,PMO-9020,,2022-03-03,200,FALSE,Cost Course - $495/person VIRTUAL Project Stakeholder Management,0.0,1.0,195
59193,OSH-9045-ONLINE (REV 1),1.0,2021-05-26,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,196
50585,NMMS-1011-ONLINE (REV 3.6),3.6,2021-09-16,200,FALSE,Nuclear Criticality Safety Program Awareness (3.6),0.0,1.0,197
20550,OSH-1005-ONLINE (REV 1.3),1.3,2021-01-07,200,FALSE,Working At Heights Theory (1.3),0.0,1.0,198
90678,OSH-9050-ONLINE (REV 1),1.0,2021-02-16,200,FALSE,Cost Course - Lead Awareness (1.0),0.0,1.0,199
92009,RP-G3-04,,2021-02-02,400,FALSE,Group 3 - Radiation Protection,0.0,0.0,200
52695,FD-2001-B250/251/527/558/720T,,2021-02-15,200,FALSE,WAIVER - B250/251/527/558/720T Building Familiarization Checkout,0.0,1.0,201
53716,HR-1005,1.0,2021-12-14,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,1.0,0.0,202
60894,LGL-1003-ONLINE,,2021-03-11,200,FALSE,Values and Ethics at CNL,0.0,1.0,203
55549,OSH-5001,,2021-10-06,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,204
56719,ERM-1004-ONLINE (REV 1.10),1.1,2022-04-05,200,FALSE,Decommissioning and Demolition Program Awareness (1.10),0.0,1.0,205
91030,QUAL-1013-ONLINE (REV 3),3.0,2021-06-30,200,FALSE,FME Awareness CRL (3.0),0.0,1.0,206
52686,WL-305,1.0,2021-01-11,200,FALSE,Stop Work,1.0,0.0,207
91153,ESO-EMS-003,,2021-11-16,200,FALSE,ESO - Standard First Aid,0.0,1.0,208
57997,OSH-9045-ONLINE (REV 1),1.0,2021-07-30,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,209
92547,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-13,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,210
55967,OSH-1033-ONLINE (REV 1.3),1.3,2021-10-21,200,FALSE,Ladder Safety (1.3),0.0,1.0,211
92495,RP-G4-ONLINE (REV 2.6),2.6,2021-11-15,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,212
92618,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-25,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,213
92489,OSH-1003-ONLINE (REV 1.6),1.6,2022-03-14,200,FALSE,Aerial Work Platform Theory (1.6),0.0,1.0,214
