LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,ID
50561,HR-9002,1.0,2021-04-12,200,FALSE,Performance Management Training Module 2,36
60753,FIRE-3001,1.0,2021-11-15,400,FALSE,Fire Extinguisher - Practical,37
53439,WL-306,1.0,2021-02-15,200,FALSE,Pre Job Brief,38
60845,OSH-1004-VIRTUAL,1.0,2022-01-10,200,FALSE,Lock Out / Tag Out (Virtual),39
58285,WL-304,1.0,2021-02-24,200,FALSE,Work Permit Authorization Process,40
59619,SECU-4009,1.0,2021-03-09,200,FALSE,WMA B,41
51296,HR-9001,1.0,2021-03-26,200,FALSE,Performance Management Training Module 1,42
90458,SECU-2029,1.0,2021-06-17,200,FALSE,Security Awareness Refresher,43
90764,CNL-1009-ONLINE,1.3,2021-06-29,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and Face Covering Policy,44
92283,SECU-1008-ONLINE,4.0,2021-07-06,200,FALSE,*NEW HIRE* Security Awareness,45
54239,HR-1005,1.0,2021-11-15,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,46
91027,RP-1013,1.0,2021-06-29,200,FALSE,TDG Class 7 Radioactive Material - RAMT Training,47
56747,FIRE-3001,1.0,2021-02-17,200,FALSE,Fire Extinguisher - Practical,48
92620,SECU-3005,1.0,2022-03-10,200,FALSE,OpTEX Explosive Trace detection System,49
54810,RP-G2,1.0,2021-11-04,200,FALSE,Group 2 Radiation Protection,50
90674,OSH-9045-ONLINE,1.0,2022-03-29,200,FALSE,Hand Safety,51
90434,ODT-573-WL,1.0,2021-07-28,200,FALSE,First Aid Standard & Defibrillation WL,52
92126,FIRE-3001,1.0,2021-08-05,200,FALSE,Fire Extinguisher - Practical,53
55319,FIRE-3001,1.0,2022-03-28,400,FALSE,Fire Extinguisher - Practical,54
95050,OSH-1003-ONLINE,1.6,2022-04-05,200,FALSE,Aerial Work Platform Theory,55
27092,SECU-2029,1.0,2021-07-28,200,FALSE,Security Awareness Refresher,56
58149,OSH-9071-ONLINE,1.0,2021-02-18,200,FALSE,Electrical Safety Introduction for Canada,57
52431,OSH-9045-ONLINE,1.0,2021-11-20,400,FALSE,Hand Safety,58
57544,TD-1032,1.0,2022-04-14,400,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 1 of 3,59
91556,WL-317,1.0,2021-02-03,200,FALSE,Return to Work Radiation Protection Training for Radiation Protection Staff,60
59025,PMO-9015,1.0,2021-07-28,200,FALSE,Cost Course - $495/person VIRTUAL Project Risk Management,61
60669,RP-G3,1.0,2021-08-16,200,FALSE,Group 3 - Radiation Protection Training,62
56770,TDG-1007-H-VIRTUAL,1.0,2021-01-27,200,FALSE,WS BLOCK - Virtual Offering of TDG Class 7 Radioactive Material - Handler (Virtual),63
90035,OSH-3003-D,1.0,2022-01-13,200,FALSE,Aerial Work Platform Practical - Scissor Lift,64
91835,OSH-1007,1.0,2021-02-11,400,FALSE,PRIVATE VIRTUAL Offering of Asbestos Module 6E,65
57421,OSH-1004,1.0,2022-01-26,200,FALSE,Lock Out / Tag Out,66
91368,PMO-9011,1.0,2021-03-10,400,FALSE,Cost Course - $495/person VIRTUAL Project Management Framework,67
61936,EMP-1036,1.0,2022-01-19,200,FALSE,Emergency Procedure Refresher,68
55188,OSH-9045-ONLINE,1.0,2022-02-28,400,FALSE,Hand Safety,69
90156,CNL-1009-ONLINE,1.3,2021-07-22,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and Face Covering Policy,70
61146,SECU-2029,1.0,2021-04-20,200,FALSE,Security Awareness Refresher,71
60911,IT-9061,1.0,2021-11-18,200,FALSE,Power BI Training for Report Developers: Power Query Level 2,72
91147,ENG-9022,1.0,2022-02-02,200,FALSE,Cost Course - Building Condition Assessments,73
90514,PMO-1003-A,1.0,2021-05-27,200,FALSE,Primavera - Basic,74
92279,RP-1010-CRL,1.0,2021-10-15,200,FALSE,RadEye SX with Ludlum 43-93 Detector Alpha/Beta Contamination Instrument,75
10730,WL-305,1.0,2021-03-31,200,FALSE,Stop Work,76
90687,OSH-3005,1.0,2021-11-29,400,FALSE,Working at Heights Practical,77
90822,MS-1002,1.0,2021-01-05,200,FALSE,Integrated Work Control - Enhanced,78
61190,OPS-9005-ONLINE,1.0,2021-05-04,400,FALSE,Relay Basics and Types,79
57674,EMP-1036,0.2,2022-02-18,200,FALSE,Emergency Procedure Refresher (0.2),80
90321,EMP-1021-CRL-VIRTUAL,1.0,2021-01-14,200,FALSE,Officer in Charge and Emergency Steward - CRL,81
92559,OSH-9045-ONLINE,1.0,2022-01-12,400,FALSE,Hand Safety,82
56706,FIRE-1001-ONLINE,4.7,2021-01-20,200,FALSE,Fire Prevention,83
54761,TD-9040,1.0,2021-04-14,200,FALSE,VIRTUAL Writing CNL Scopes of Work for External Resources,84
56788,HR-1005,1.0,2021-11-22,200,FALSE,Mandatory Harassment and Violence Prevention Training,85
61634,OSH-1004-VIRTUAL,1.0,2021-01-14,200,FALSE,Lock Out / Tag Out (Virtual),86
61190,OSH-9076-ONLINE,1.0,2021-06-14,200,FALSE,Electric Shock,87
60409,OSH-1003-ONLINE,1.6,2021-11-25,200,FALSE,Aerial Work Platform Theory,88
91281,PMO-9017,1.0,2021-07-26,400,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,89
58497,TD-2000-WL,1.0,2021-09-14,200,FALSE,GET General Employee Training,90
92538,PHAI-1067,1.0,2022-02-04,200,FALSE,RISE one day for Port Hope Leads (not Field Essentials),91
91562,PMO-9017,1.0,2021-10-05,200,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,92
55627,ERM-1001-ONLINE,1.4,2021-07-16,200,FALSE,Cleanup Function Overview,93
57785,FIRE-1001-ONLINE,4.7,2021-03-09,200,FALSE,Fire Prevention,94
90903,EMP-1036,1.0,2022-01-17,200,FALSE,Emergency Procedure Refresher,95
90855,OSH-9075-ONLINE,1.0,2021-07-07,200,FALSE,Chemical Unloading Basics,96
90678,FIRE-3001,1.0,2021-10-06,200,FALSE,Fire Extinguisher - Practical,97
95009,EMP-1036,0.2,2022-03-15,200,FALSE,Emergency Procedure Refresher (0.2),98
56045,OSH-3020,1.0,2022-01-27,200,FALSE,WS BLOCK - Cost Course - $230/Person - First Aid CPR C with AED - Blended In Class,99
61019,SECU-2044,1.0,2022-01-25,200,FALSE,Resopnse to Adversary Breaches Refresher,100
53647,ENG-9023,1.0,2021-11-26,200,FALSE,Cost Course -  $3300/Person (MAX) - AMBER Training,101
90811,PMO-9014,1.0,2021-07-07,200,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,102
92115,OSH-1007,1.0,2021-04-28,200,FALSE,VIRTUAL Asbestos Module 6E,103
92662,RP-G3,1.0,2022-04-06,200,FALSE,Group 3 - Radiation Protection Training,104
91196,WMA-1023,1.0,2022-01-24,200,FALSE,"WS BLOCK - WMA Criticality Safety for Group B, C and D Employees",105
90932,WMA-1002,1.0,2022-01-13,200,FALSE,Waste Management Program Awareness,106
54366,RP-G3-FCO,1.0,2022-04-20,200,FALSE,Group 3 Practical Field Checkout,107
57812,PMO-9014,1.0,2021-04-13,400,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,108
90207,IT-1024,1.0,2021-05-05,200,FALSE,SharePoint Online - General User Training,109
92608,FIRE-3001,1.0,2022-03-22,400,FALSE,Fire Extinguisher,110
53522,SECU-1013,1.0,2022-02-17,200,FALSE,Legal Authority,111
17014,TD-1033,1.0,2022-03-02,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,112
92495,WMA-1022,1.0,2022-01-24,200,FALSE,WS BLOCK - WMA Criticality Safety for Group C and D Employees,113
61062,HR-1005,1.0,2021-11-23,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,114
91792,WL-305,1.0,2021-04-13,200,FALSE,Stop Work,115
56648,TD-1033,1.0,2022-01-17,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,116
57577,FIRE-3001,1.0,2021-11-25,200,FALSE,Fire Extinguisher - Practical,117
59527,EMP-1021-CRL-VIRTUAL,1.0,2022-03-24,200,FALSE,VIRTUAL Officer in Charge and Emergency Steward,118
59392,WL-304,1.0,2021-04-15,200,FALSE,Work Permit Authorization Process,119
92224,RP-G3,1.0,2021-09-21,200,FALSE,Group 3 - Radiation Protection Training,120
54824,FIRE-3001,1.0,2021-03-08,200,FALSE,Fire Extinguisher - Practical,121
57631,RP-G3,1.0,2021-11-18,200,FALSE,Group 3 - Radiation Protection Training,122
59146,WL-304,1.0,2021-02-10,200,FALSE,Work Permit Authorization Process,123
92667,HR-1005,1.0,2022-03-17,200,FALSE,Mandatory Harassment and Violence Prevention Training,124
56463,IT-1035,1.0,2021-08-10,200,FALSE,Introduction to Teams,125
54310,ENG-1072,1.0,2021-12-13,200,FALSE,Engineering Change Control Update –Ensure Implementation of Programmable Electronic Systems (PES) Categorization,126
92463,OSH-9030,1.0,2021-11-17,200,FALSE,Mental Health First Aid Training,127
91143,RP-G2,1.0,2021-03-01,200,FALSE,Group 2 Radiation Protection,128
2379,FA/FM-REFRESHER,1.0,2022-01-11,200,FALSE,FA and FM Maintenance of Qualification,129
59476,SECU-2029,1.0,2021-04-15,200,FALSE,Security Awareness Refresher,130
55091,SECU-2044,1.0,2021-12-11,200,FALSE,Resopnse to Adversary Breaches Refresher,131
92205,OSH-9004,1.0,2021-10-07,200,FALSE,Trenching Safety Hazard Awareness,132
54901,FIRE-1001-ONLINE,4.7,2021-04-27,400,FALSE,Fire Prevention,133
90476,ERM-1002,1.0,2021-07-27,200,FALSE,Land Use Program (LUP) Awareness,134
59155,OSH-3001-F,1.0,2022-03-01,200,FALSE,Private Offering of Crane - Safe Indoor Hoist - Practical - Bridge Crane,135
55010,OSH-1004,1.0,2021-06-21,200,FALSE,Lock Out / Tag Out,136
21094,HR-1005,1.0,2021-11-16,200,FALSE,Mandatory Harassment and Violence Prevention Training,137
56678,FIRE-1001-ONLINE,4.7,2022-01-29,200,FALSE,Fire Prevention,138
90434,RP-G3,1.0,2021-08-03,400,FALSE,Group 3 - Radiation Protection Training,139
90434,HU-1038,1.0,2021-07-20,400,FALSE,(NEO) VIRTUAL Human Performance Awareness - Fundamentals and Nuclear Safety Culture,140
20945,EMP-1036,0.2,2022-03-29,200,FALSE,Emergency Procedure Refresher (0.2),141
57777,HR-1005,1.0,2021-11-09,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,142
60035,OSH-1004-VIRTUAL,1.0,2021-02-10,200,FALSE,Cost Course $222/Person - GROUP 1 Private Lock Out / Tag Out (Virtual),143
92428,WL-120,1.0,2021-09-14,200,FALSE,Whiteshell Site Orientation,144
20126,TD-9043,1.0,2021-05-19,200,FALSE,Cost Course - Coaching Skills for Effective Leadership,145
58021,OSH-9102-ONLINE,1.0,2021-07-14,200,FALSE,Crystalline Silica Awareness,146
91723,FPPD-1006,1.0,2022-02-15,200,FALSE,Fuel Programme Project Managment,147
92437,TD-1001,1.0,2021-10-04,200,FALSE,Employee Orientation - Site Requirements Onboarding,148
92014,SECU-2029,1.0,2021-02-11,200,FALSE,Security Awareness Refresher,149
54761,RP-G3-REFRESHER-ONLINE,1.5,2021-11-25,400,FALSE,Group 3 Radiation Protection Refresher,150
59858,FIRE-1184-CRL,1.0,2021-06-02,200,FALSE,Rope Rescue: Ascending and Descending,151
61798,OSH-3003-A,1.0,2022-04-12,200,FALSE,Aerial Work Platform Practical - Articulating Boom 135 ft,152
92067,OSH-1005-ONLINE,1.7,2021-12-22,200,FALSE,Working At Heights Theory,153
91772,RD-9006,1.0,2021-06-16,200,FALSE,Cost Course - Laser Safety Training,154
56468,HR-1005,1.0,2021-11-19,200,FALSE,Mandatory Harassment and Violence Prevention Training,155
53285,FD-3019,1.0,2021-12-02,200,FALSE,FD&ER Integrated Work Control,156
91457,WL-310,1.0,2021-02-17,200,FALSE,Result Centred Leadership,157
92021,SECU-2029,1.0,2021-02-18,200,FALSE,Security Awareness Refresher,158
90442,OSH-1004-VIRTUAL,1.0,2021-10-04,200,FALSE,Lock Out / Tag Out (Virtual),159
92083,WL-306,1.0,2021-04-08,400,FALSE,Pre Job Brief,160
90622,OSH-9045-ONLINE,1.0,2021-12-09,200,FALSE,Hand Safety,161
92512,RP-G1-016,1.0,2022-04-12,200,FALSE,Group 1 - External Dosimetry,162
91225,PMO-9019,1.0,2022-01-26,200,FALSE,Cost Course - $495/person VIRTUAL Project Communications Management,163
20899,OSH-9045-ONLINE,1.0,2021-08-11,200,FALSE,Hand Safety,164
90343,PMO-1003-A,1.0,2021-05-27,200,FALSE,Primavera - Basic,165
92216,FMR-9023,1.0,2022-02-25,200,FALSE,"Cost Course $1,783 per person / Hand Soldering to J-STD-001",166
91763,MS-3001-ONLINE,1.2,2021-03-10,200,FALSE,Integrated Work Control Practical Applications Exam,167
20247,EMP-1036,1.0,2022-01-14,200,FALSE,Emergency Procedure Refresher,168
56995,EMP-1036,1.0,2022-01-20,200,FALSE,Emergency Procedure Refresher,169
54475,NMMS-1011-ONLINE,3.6,2021-02-23,400,FALSE,Nuclear Criticality Safety Program Awareness,170
91015,FIRE-1001-ONLINE,4.7,2021-12-21,200,FALSE,Fire Prevention,171
90900,FIRE-1001-ONLINE,4.7,2021-07-07,200,FALSE,Fire Prevention,172
27578,NMMS-1002,1.0,2022-01-06,200,FALSE,VIRTUAL Nuclear Criticality Safety,173
92457,EMP-1036,1.0,2022-01-14,200,FALSE,Emergency Procedure Refresher,174
58024,ERM-1002,1.0,2021-08-17,200,FALSE,Land Use Program (LUP) Awareness,175
55395,IT-1024,1.0,2021-01-18,200,FALSE,Skype Offering of SharePoint Online - General User Training (Instructor Led),176
53325,TD-1032,1.0,2021-02-18,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 1 of 3,177
92640,WL-120,1.0,2022-02-07,200,FALSE,Whiteshell Site Orientation,178
61304,EMP-1007,1.0,2021-05-04,200,FALSE,EOC - EOC Briefings,179
61142,SECU-1008-ONLINE,4.0,2021-05-13,200,FALSE,*NEW HIRE* Security Awareness,180
20986,HR-1005,1.0,2021-11-16,200,FALSE,Mandatory Harassment and Violence Prevention Training,181
54653,OSH-1005-ONLINE,1.7,2022-04-20,200,FALSE,Working At Heights Theory,182
55991,PB-1001-ONLINE,1.1,2021-10-25,200,FALSE,Pressure Boundary Awareness,183
58635,SECU-2029,1.0,2021-04-19,200,FALSE,Security Awareness Refresher,184
60822,MS-1004-WL,1.0,2022-02-14,200,FALSE,Integrated Work Control 5 Core Elements,185
60551,OSH-9076-ONLINE,1.0,2021-02-07,200,FALSE,Electric Shock,186
57790,IT-1020,1.0,2021-08-26,400,FALSE,"EDMS: How to Find Information – Identify, Filter and Query Functions",187
27393,OSH-9045-ONLINE,1.0,2022-03-18,200,FALSE,Hand Safety,188
92056,OSH-1034-ONLINE,1.5,2021-03-03,200,FALSE,Hazard Prevention Program,189
92471,NMMS-1011-ONLINE,3.6,2021-11-01,400,FALSE,Nuclear Criticality Safety Program Awareness,190
59668,WCS-1002,1.0,2022-01-24,200,FALSE,ERM HBK Module 2: Scoping and Investigation,191
90898,ERM-1002,1.0,2021-05-25,200,FALSE,Land Use Program (LUP) Awareness,192
92235,ENG-1002,1.0,2021-11-03,400,FALSE,Reduced Risk Engineering Change (RREC),193
61162,HR-1005,1.0,2021-11-30,400,FALSE,Mandatory Harassment and Violence Prevention Training,194
54788,EMP-1013,1.0,2021-12-07,200,FALSE,"EOC - Resources, Equipment and Documentation",195
60851,EMP-1003,1.0,2021-12-06,200,FALSE,EOC - CRL Site Overview,196
58962,FIRE-3001,1.0,2021-03-31,200,FALSE,Fire Extinguisher - Practical,197
92024,RP-G1-003,1.0,2021-03-05,200,FALSE,Group 1 - Math Review,198
91315,OSH-9045-ONLINE,1.0,2021-07-27,200,FALSE,Hand Safety,199
90169,EMP-1036,0.2,2022-02-22,200,FALSE,Emergency Procedure Refresher (0.2),200
55717,HR-1005,1.0,2021-11-18,200,FALSE,Mandatory Harassment and Violence Prevention Training,201
91887,ENG-1002,1.0,2021-03-15,200,FALSE,Reduced Risk Engineering Change (RREC),202
54073,HR-1005,1.0,2021-11-24,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,203
92260,FIRE-3001,1.0,2021-06-28,200,FALSE,Fire Extinguisher - Practical,204
90597,FIRE-3001,1.0,2021-02-17,200,FALSE,Fire Extinguisher - Practical,205
92270,RP-G1-FINALEXAM,1.0,2021-12-03,200,FALSE,Group 1 - Final Comprehensive Exam,206
58411,FIRE-3001,1.0,2021-02-17,200,FALSE,Fire Extinguisher - Practical,207
53680,OSH-3005,1.0,2021-12-07,200,FALSE,Working at Heights Practical,208
90966,OSH-9103,1.0,2022-03-28,200,FALSE,Mental Health First Aid (Virtual),209
57994,WL-308,1.0,2021-03-30,200,FALSE,Integrated Work Control,210
60773,WL-307,1.0,2021-01-21,200,FALSE,Job Safety Analysis,211
52704,TD-9040,1.0,2021-06-09,200,FALSE,VIRTUAL Writing CNL Scopes of Work for External Resources,212
91677,OSH-9016,1.0,2021-09-28,200,FALSE,"Cost Course Asbestos Abatement Type 3, Supervisor Training",213
57494,NMMS-1001,1.0,2021-12-01,200,FALSE,VIRTUAL Fissionable Materials Accounting,214
56888,PMO-9015,1.0,2021-08-11,400,FALSE,Cost Course - $495/person VIRTUAL Project Risk Management,215
56200,PROC-1020,1.0,2022-04-12,200,FALSE,CNL Contractor Representative,216
91133,IT-1020,1.0,2021-07-21,200,FALSE,"EDMS: How to Find Information – Identify, Filter and Query Functions",217
55804,OSH-9014,1.0,2021-03-04,200,FALSE,Cost Course - Asbestos Abatement Type 3 for Workers,218
59482,MS-1002,1.0,2021-12-08,200,FALSE,VIRTUAL Integrated Work Control - Enhanced,219
91896,FIRE-3001,1.0,2021-09-22,200,FALSE,Fire Extinguisher - Practical,220
92517,FIRE-1001-ONLINE,4.7,2021-12-08,400,FALSE,Fire Prevention,221
61867,ENVP-1002-WMA,1.0,2022-01-31,400,FALSE,WS BLOCK - EnvP Facility Specific Training - Waste Management Program,222
53579,PMO-9021,1.0,2022-03-11,200,FALSE,Cost Course - $2616/person - VIRTUAL - Project Management Professional (PMP) Certification Exam Preparation (Bootcamp),223
92656,TD-1018-ONLINE,1.9,2022-02-14,200,FALSE,CNL General Safety Orientation,224
60437,ENG-1001,1.0,2021-08-04,200,FALSE,Eng. Change Control: Engineering/Operations,225
58566,MAINT-9001,1.0,2022-03-28,400,FALSE,Cost Course - $200/person (MAX) - Lokring Installer,226
57350,HR-1005,1.0,2021-11-18,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,227
55082,SECU-3031,1.0,2021-04-13,200,FALSE,Secondary Firearm Qualification (Sig Sauer P226),228
59855,WCS-1010,1.0,2022-01-27,200,FALSE,ERM HBK Module 10: Destructive Analysis Overview,229
50076,FIRE-1001-ONLINE,4.7,2021-03-22,200,FALSE,Fire Prevention,230
60997,OSH-3020,1.0,2021-10-27,200,FALSE,First Aid CPR C with AED - Blended In Class,231
56763,SECU-1046,1.0,2021-12-06,200,FALSE,Containment,232
60997,SECU-2029,1.4,2021-07-14,200,FALSE,Security Awareness Refresher (1.4),233
90948,HR-1005,1.0,2021-12-23,200,FALSE,Mandatory Harassment and Violence Prevention Training,234
58565,OSH-3028,1.0,2021-05-18,200,FALSE,Asbestos Type 1&2 Abatement Refresher,235
20947,SECU-2029,1.0,2021-07-26,200,FALSE,Security Awareness Refresher,236
59148,OSH-9045-ONLINE,1.0,2021-05-20,200,FALSE,Hand Safety,237
92482,SECU-2029,1.0,2021-11-12,200,FALSE,Security Awareness Refresher,238
55674,TD-1033,1.0,2021-04-14,200,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 2 of 3,239
61728,HR-1005,1.0,2021-11-19,200,FALSE,Mandatory Harassment and Violence Prevention Training,240
91652,ERM-1002,1.0,2021-07-08,200,FALSE,Land Use Program (LUP) Awareness,241
91750,RP-5008-CRL,1.0,2021-08-11,200,FALSE,R3 Radiation Source Responsible User Update,242
55507,TDG-1007-H-VIRTUAL,1.0,2021-10-28,200,FALSE,VIRTUAL TDG Class 7 Radioactive Material - Handler (Virtual),243
91623,WCS-1007,1.0,2022-01-25,200,FALSE,ERM HBK Module 7: Basics of Sampling,244
92553,OSH-1042-ONLINE,12.5,2022-01-11,200,FALSE,WHMIS - 2015,245
60166,FIRE-3049-CRL,1.0,2021-06-23,200,FALSE,Fire Hose: Practical: Pre-connected Hose Loads (Skills 9 to 11),246
59081,WL-315,1.0,2021-03-08,400,FALSE,Respectful Work Place,247
92610,RP-G3,1.0,2022-04-06,200,FALSE,Group 3 - Radiation Protection Training,248
90236,HR-1004,1.0,2021-07-07,200,FALSE,Managing Alcohol and Drug Use,249
91881,IT-1024,1.0,2021-06-02,200,FALSE,VIRTUAL SharePoint Online - General User Training and Introduction to Teams,250
91769,OSH-9045-ONLINE,1.0,2021-07-30,200,FALSE,Hand Safety,251
92671,OPEX-1005-ONLINE,1.4,2022-03-11,200,FALSE,Introducing the ImpAct Process at CNL,252
90966,HR-1005,1.0,2021-11-23,200,FALSE,Mandatory Harassment and Violence Prevention Training,253
61906,EMP-1036,1.0,2022-01-13,200,FALSE,Emergency Procedure Refresher,254
60903,OSH-3005,1.0,2022-01-12,200,FALSE,WS BLOCK - Working at Heights Practical,255
91752,PMO-1003-A,1.0,2021-08-26,400,FALSE,Primavera - Basic,256
60166,FIRE-1110-CRL,1.0,2021-10-05,200,FALSE,Personal Protective Equipment for Firefighting,257
54477,EMP-1020,1.0,2021-12-08,200,FALSE,Response to Transportation Accid. Involving RAM,258
91403,RP-G3-FCO,1.0,2021-11-19,200,FALSE,Group 3 Practical Field Checkout,259
59523,OSH-9045-ONLINE,1.0,2021-07-20,400,FALSE,Hand Safety,260
59370,HR-1005,1.0,2021-12-07,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,261
90813,TF-510220-OJTN-042A,1.0,2021-09-20,200,FALSE,Weekly Response Test for Portable Tritium Monitors - Self Protection Testing,262
54683,TD-1035,1.0,2022-03-03,400,FALSE,RISE Field Essentials,263
92403,EMP-1003,1.0,2021-12-08,200,FALSE,EOC - CRL Site Overview,264
90344,TDG-1007-H-VIRTUAL,1.0,2021-01-13,200,FALSE,WS BLOCK - Virtual Offering of TDG Class 7 Radioactive Material - Handler (Virtual),265
90895,EMP-1001,1.0,2021-01-13,200,FALSE,EOC - Incident Management System Overview,266
57142,FIRE-3001,1.0,2021-08-03,400,FALSE,Fire Extinguisher - Practical,267
61429,WL-308,1.0,2021-03-09,200,FALSE,Integrated Work Control,268
57369,FIRE-3001,1.0,2021-11-25,200,FALSE,Fire Extinguisher - Practical,269
57858,OSH-1033-ONLINE,1.3,2022-01-31,200,FALSE,Ladder Safety,270
60324,WL-315,1.0,2021-03-16,200,FALSE,Respectful Work Place,271
91323,OSH-3020,1.0,2021-09-01,200,FALSE,Cost Course - $230/Person - First Aid CPR C with AED - Blended In Class,272
92335,OSH-1042-ONLINE,12.5,2021-08-09,200,FALSE,WHMIS - 2015,273
91998,PROC-1020,1.0,2022-03-09,200,FALSE,CNL Contractor Representative,274
55228,OSH-9045-ONLINE,1.0,2021-07-14,200,FALSE,Hand Safety,275
58322,RP-G2,1.0,2022-01-05,200,FALSE,Group 2 Radiation Protection,276
92305,OSH-9030,1.0,2021-10-14,200,FALSE,WAIVER - Mental Health First Aid Training,277
53401,EMP-1036,0.2,2022-02-07,200,FALSE,Emergency Procedure Refresher (0.2),278
57105,WL-304,1.0,2021-01-27,200,FALSE,Work Permit Authorization Process,279
58182,FIRE-1073-CRL,1.0,2021-05-27,200,FALSE,Hazmat: Detection and Monitoring,280
59737,HR-1005,1.0,2021-12-02,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,281
50985,MS-1002,1.0,2021-03-23,200,FALSE,Integrated Work Control - Enhanced,282
92096,SECU-3009,1.0,2021-04-29,200,FALSE,Stinger Spike Belt System,283
91908,FIRE-3001,1.0,2021-03-03,200,FALSE,Fire Extinguisher - Practical,284
