LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,COURSE_GOOD,PERSON_GOOD,ID
92666,NMMS-1011-ONLINE (REV 3.6),3.6,2022-02-21,400,FALSE,Nuclear Criticality Safety Program Awareness (3.6),0.0,1.0,130
92406,OSH-9045-ONLINE (REV 1),1.0,2021-10-07,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,131
90001,OSH-1004-ONLINE (REV 1.3),1.3,2021-12-06,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,132
91680,OSH-9045-ONLINE (REV 1),1.0,2021-07-21,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,133
91550,OSH-1042-ONLINE,12.5,2021-05-04,200,FALSE,WHMIS - 2015,1.0,0.0,134
56762,FIRE-1001-ONLINE,4.7,2021-09-16,400,FALSE,Fire Prevention,1.0,0.0,135
21105,HR-1002-ONLINE (REV 1),1.0,2021-03-01,200,FALSE,Performance Management / The Check-In Program (1.0),0.0,0.0,136
58666,OSH-9071-ONLINE (REV 1),1.0,2021-10-08,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,137
92055,QUAL-1004,1.0,2021-10-21,200,FALSE,Quality Program Requirements Selection,1.0,0.0,138
91716,ERM-1001-ONLINE (REV 1.3),1.3,2021-05-04,400,FALSE,Cleanup Function Overview (1.3),0.0,1.0,139
92478,OSH-1004-ONLINE,,2021-12-06,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,140
90328,WL-FIRE-012,,2021-11-14,200,FALSE,ESO FIRE - EXIT HAZARDOUS AREA AS A TEAM,0.0,1.0,141
90941,OSH-9045-ONLINE (REV 1),1.0,2021-07-15,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,142
92378,FIRE-3001,1.0,2021-09-07,200,FALSE,Fire Extinguisher - Practical,1.0,0.0,143
53666,ACB-3068,,2021-10-06,200,FALSE,Heavy Water Analysis Using the Perkin Elmer Spectrum Two Series FT-IR (148-127610-PRO-023),0.0,1.0,144
61785,LGL-1003-ONLINE,,2021-04-19,200,FALSE,Values and Ethics at CNL,0.0,1.0,145
60522,OSH-5001,,2021-10-29,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,146
92667,OSH-1034-ONLINE (REV 1.5),1.5,2022-03-02,200,FALSE,Hazard Prevention Program (1.5),0.0,1.0,147
92096,OSH-1034-ONLINE (REV.1.4),1.4,2021-03-22,200,FALSE,Hazard Prevention Program (1.4),0.0,1.0,148
91179,OSH-1029-ONLINE (REV 1),1.0,2021-01-13,200,FALSE,Oxygen Enriched System Hazard Awareness (1.0),0.0,1.0,149
90153,OSH-9099-ONLINE,,2022-02-22,200,FALSE,Being a Mindful Employee: An Orientation to Psychological Health and Safety in the Workplace,0.0,1.0,150
92380,ERM-1001-ONLINE,1.4,2021-09-27,200,FALSE,Cleanup Function Overview,1.0,0.0,151
55443,OSH-9057-ONLINE (REV 1),1.0,2021-05-11,400,FALSE,Cost Course - Trenching and Excavation Soil Properties (1.0),0.0,0.0,152
60356,IT-9055-ONLINE,,2021-03-23,200,FALSE,Microsoft Teams,0.0,1.0,153
91169,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-27,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,154
CONT-2760,RP-G3-03,,2021-03-10,200,FALSE,Group 3 - Radiation Protection,0.0,0.0,155
91952,OPEX-1005-ONLINE (REV 1.3),1.3,2021-01-15,200,FALSE,Introducing the ImpAct Process at CNL (1.3),0.0,0.0,156
91954,OSH-9097-ONLINE (REV 1),1.0,2021-01-20,200,FALSE,Cost Course - Heat Stress Symptoms and Prevention (1.0),0.0,1.0,157
CONT-3039,RP-G4-ONLINE,,2021-12-14,200,FALSE,Group 4 Radiation Protection Training,0.0,0.0,158
92230,OPEX-1005-ONLINE (REV 1.4),1.4,2021-06-17,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,1.0,159
57788,WL-306,1.0,2021-02-08,200,FALSE,Pre Job Brief,1.0,0.0,160
20386,RP-G3-REFRESHER-07,,2021-01-20,400,FALSE,Group 3 Refresher,0.0,1.0,161
92215,OSH-1004-ONLINE (REV 1.1),1.1,2021-07-13,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,1.0,162
51816,OSH-1042-ONLINE (REV 12.4),12.4,2021-08-13,200,FALSE,WHMIS - 2015 (12.4),0.0,1.0,163
55339,ENG-1069-ONLINE (REV 0.1),0.1,2021-10-08,200,FALSE,Fume Hood Safety (0.1),0.0,1.0,164
91026,OSH-1006-VIRTUAL,,2021-04-26,200,FALSE,Confined Space Entry (Virtual),0.0,1.0,165
55948,900-508130-MCP-001 REV 2,0.2,2021-01-05,200,FALSE,Engineering Change Control MCP (0.2),0.0,1.0,166
92370,OSH-1005-ONLINE (REV 1.4),1.4,2021-09-09,400,FALSE,Working At Heights Theory (1.4),0.0,1.0,167
57059,LGL-1003-ONLINE,,2021-07-05,200,FALSE,Values and Ethics at CNL,0.0,1.0,168
59025,LGL-1003-ONLINE,,2022-02-10,200,FALSE,Values and Ethics at CNL,0.0,1.0,169
92525,OSH-1004-ONLINE,,2022-02-02,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,170
91948,RP-5005-CRL (REV 1.2),1.2,2021-03-08,400,FALSE,Tritium Respiratory Protection (1.2),0.0,1.0,171
61333,FIRE-3001,1.0,2021-06-28,400,FALSE,Fire Extinguisher - Practical,1.0,0.0,172
92204,FD-1024,,2021-06-09,200,FALSE,Writing a Decommissioning Work Plan,0.0,1.0,173
53797,LGL-1003-ONLINE (REV 2.5),2.5,2021-03-22,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,174
27598,OSH-1004-ONLINE (REV 1.3),1.3,2022-01-27,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,175
91039,OSH-1008,1.0,2021-01-12,400,FALSE,SSHC - Workplace Inspections,1.0,0.0,176
57737,PHAI-1101-ONLINE,,2021-06-02,200,FALSE,OSHcast 001 - Working Alone,0.0,1.0,177
58694,OPS-9012-ONLINE (REV 1),1.0,2021-08-31,200,FALSE,Cost Course - Lubricants and Oils (1.0),0.0,1.0,178
CONT-2455,RP-G4-ONLINE (REV 2.7),2.7,2022-01-17,200,FALSE,Group 4 Radiation Protection (2.7),0.0,0.0,179
50074,OSH-9045-ONLINE (REV 1),1.0,2021-07-24,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,180
21046,OSH-9045-ONLINE (REV 1),1.0,2021-08-31,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,181
60986,900-510000-MCP-015,,2021-03-15,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,182
91885,PROC-1021-ONLINE (REV 1),1.0,2021-02-01,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct (1.0),0.0,1.0,183
50561,SECU-1006-ONLINE,,2021-03-29,200,FALSE,Level 2 Security Clearance Awareness,0.0,1.0,184
92040,OSH-1042-ONLINE (REV 12.4),12.4,2021-02-23,200,FALSE,WHMIS - 2015 (12.4),0.0,1.0,185
92149,RP-G4-ONLINE,,2021-05-04,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,186
20770,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-20,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,187
58021,OSH-1001-ONLINE (REV 1.),1.1,2021-01-12,200,FALSE,Crane - Safe Indoor Hoist - Theory (1.1),0.0,1.0,188
61829,LGL-1003-ONLINE (REV 2.5),2.5,2021-10-18,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,189
20983,LGL-1003-ONLINE,,2021-09-27,200,FALSE,Values and Ethics at CNL,0.0,1.0,190
58807,OSH-1003-ONLINE (REV 1.5),1.5,2022-01-06,200,FALSE,Aerial Work Platform Theory (1.5),0.0,1.0,191
61220,PMO-1001-B,,2021-06-08,400,FALSE,"Plan, Monitor & Control Projects at CNL Module 2",0.0,1.0,192
90272,OSH-1005-ONLINE (REV 1.4),1.4,2021-08-16,400,FALSE,Working At Heights Theory (1.4),0.0,1.0,193
92220,CNL-1009-ONLINE (REV 1.2),1.2,2021-06-07,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,194
CONT-3200,WL-120,1.0,2021-04-12,200,FALSE,Whiteshell Site Orientation,1.0,0.0,195
92034,LGL-1003-ONLINE,,2021-12-06,200,FALSE,Values and Ethics at CNL,0.0,1.0,196
58739,NMMS-1010-ONLINE (REV 5.1),5.1,2022-04-14,400,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,197
60314,RP-G4-ONLINE (REV 2.5),2.5,2021-02-23,200,FALSE,Group 4 Radiation Protection (2.5),0.0,1.0,198
52875,OPS-9030-ONLINE (REV 1),1.0,2021-07-16,200,FALSE,Cost Course - Heat Exchanger Basics (1.0),0.0,1.0,199
59114,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-18,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,200
92646,OSH-9076-ONLINE (REV 1),1.0,2022-02-10,400,FALSE,Cost Course - Electric Shock (1.0),0.0,1.0,201
55501,OSH-9045-ONLINE (REV 1),1.0,2021-07-27,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,202
55532,OSH-1004-ONLINE (REV 1.3),1.3,2022-01-31,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,203
56721,LGL-1003-ONLINE,,2021-05-17,200,FALSE,Values and Ethics at CNL,0.0,1.0,204
51253,ENG-1069-ONLINE,,2021-09-27,200,FALSE,Fume Hood Safety,0.0,1.0,205
58587,LGL-1003-ONLINE,,2021-04-21,200,FALSE,Values and Ethics at CNL,0.0,1.0,206
57353,FIRE-1001-ONLINE (REV 4.5),4.5,2022-01-10,200,FALSE,Fire Prevention (4.5),0.0,1.0,207
61429,ERM-1004-ONLINE (REV 1.10),1.1,2022-04-06,200,FALSE,Decommissioning and Demolition Program Awareness (1.10),0.0,1.0,208
CONT-2952,RP-G3-FCO,1.0,2021-10-05,200,FALSE,Group 3 Practical Field Checkout,1.0,0.0,209
CONT-2926 ,OSH-1043 (REV 8.1),8.1,2021-08-25,200,FALSE,Contractor Site Orientation - Online Learning (8.1),0.0,0.0,210
57547,OSH-3003-E,,2022-04-13,200,FALSE,FD - BLOCK Aerial Work Platform Practical - Single Person Up-Up,0.0,1.0,211
91804,OSH-1006-ONLINE (REV 1.1),1.1,2021-01-13,200,FALSE,Confined Space Exam (1.1),0.0,1.0,212
91625,ERM-1001-ONLINE (REV 1.3),1.3,2021-06-22,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,213
10719,900-510000-MCP-015 (REV 1),1.0,2021-03-15,200,FALSE,Harassment and Violance Free Workplace (1.0),0.0,1.0,214
