LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,ID
59613,FIRE-1001-ONLINE,4.7,2021-08-09,200,FALSE,Fire Prevention,20
61854,WL-306,1.0,2021-04-28,400,FALSE,Pre Job Brief,21
60929,PMO-9018,1.0,2021-11-23,200,FALSE,Cost Course - $495/person VIRTUAL Project Quality Management,22
20477,PMO-9011,1.0,2021-03-23,200,FALSE,Cost Course - $495/person VIRTUAL Project Management Framework,23
92116,HR-1005,1.0,2021-11-18,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,24
90633,WL-304,1.0,2021-04-01,200,FALSE,Work Permit Authorization Process,25
90434,MS-1004-WL,1.0,2021-08-30,200,FALSE,Integrated Work Control 5 Core Elements,26
92147,PHAI-1001,1.0,2021-05-14,200,FALSE,Employee Orientation - PHAI MO,27
20832,PMO-9019,1.0,2022-01-12,200,FALSE,Cost Course - $495/person VIRTUAL Project Communications Management,28
90376,OSH-9076-ONLINE,1.0,2021-09-28,400,FALSE,Electric Shock,29
58938,OSH-1001-ONLINE,1.4,2021-03-28,200,FALSE,Crane - Safe Indoor Hoist - Theory,30
92594,FD-1004-ONLINE,1.0,2022-03-03,200,FALSE,Alpha Awareness,31
50287,TD-9039-ONLINE,1.0,2021-09-09,200,FALSE,Problem Solving Strategies,32
59980,EMP-1021-CRL-VIRTUAL,1.0,2021-03-03,400,FALSE,Officer in Charge and Emergency Steward - CRL,33
91073,PROC-1019,1.0,2021-11-18,200,FALSE,CNL Contractor Management Overview,34
56240,OSH-9045-ONLINE,1.0,2021-07-21,200,FALSE,Hand Safety,35
56122,EMP-1021-CRL-VIRTUAL,1.0,2021-12-02,200,FALSE,Officer in Charge and Emergency Steward - CRL,36
90727,SECU-3041,1.0,2021-10-20,200,FALSE,Primary Firearms Qualification (Colt C8 Carbine),37
92611,SECU-1008-ONLINE,4.0,2022-01-24,200,FALSE,*NEW HIRE* Security Awareness,38
91861,HU-1038,1.0,2021-01-12,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,39
59294,SECU-2029,1.0,2021-07-29,200,FALSE,Security Awareness Refresher,40
58322,TD-1011,1.0,2022-03-24,200,FALSE,Conducting On-The-Job Training,41
61062,EMP-1036,1.0,2022-01-18,200,FALSE,Emergency Procedure Refresher,42
55630,TD-9040,1.0,2021-09-27,400,FALSE,Private offering of Writing CNL Scopes of Work for External Resources,43
95051,WL-120,1.0,2022-04-04,200,FALSE,Whiteshell Site Orientation,44
57923,HR-1005,1.0,2021-11-24,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,45
56623,FIRE-1001-ONLINE,4.7,2021-03-30,400,FALSE,Fire Prevention,46
90749,RP-G3,1.0,2022-02-11,200,FALSE,Group 3 - Radiation Protection Training,47
57092,FIRE-1001-ONLINE,4.7,2021-04-27,200,FALSE,Fire Prevention,48
20836,WMA-1010,1.0,2021-01-12,200,FALSE,Emergency Procedures for the Waste Management Area,49
60659,MS-3001,1.0,2021-01-29,200,FALSE,Integrated Work Control Practical Application,50
57001,OSH-9056-ONLINE,1.0,2021-06-08,200,FALSE,Trenching and Excavation Safety,51
57370,FIRE-3008-CRL,1.0,2021-05-13,200,FALSE,Confined Space Entry: Practical,52
10691,WL-308,1.0,2021-01-21,200,FALSE,Integrated Work Control,53
91284,OSH-9045-ONLINE,1.0,2021-07-26,200,FALSE,Hand Safety,54
55844,OSH-3002-C,1.0,2022-01-25,200,FALSE,Lift Truck Practical - Counter Balance,55
55651,HR-1005,1.0,2021-12-09,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,56
92483,HU-1038,1.0,2021-11-30,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,57
59213,PMO-9011,1.0,2021-03-09,200,FALSE,Cost Course - $495/person VIRTUAL Project Management Framework,58
54549,PMO-9017,1.0,2021-07-26,400,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,59
56227,OSH-3005,1.0,2022-02-10,200,FALSE,Working at Heights Practical,60
91029,OSH-9046-ONLINE,1.0,2022-03-14,200,FALSE,Hearing Conservation,61
92279,HR-1005,1.0,2021-11-10,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,62
90596,TD-1032,1.0,2021-06-17,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 1 of 3,63
60249,EMP-1036,1.0,2022-02-07,200,FALSE,Emergency Procedure Refresher,64
57133,OSH-9071-ONLINE,1.0,2021-12-02,200,FALSE,Electrical Safety Introduction for Canada,65
53439,WL-315,1.0,2021-03-11,200,FALSE,Respectful Work Place,66
92101,MS-1002,1.0,2021-06-24,200,FALSE,Integrated Work Control - Enhanced,67
90727,SECU-3031,1.0,2022-04-12,200,FALSE,Secondary Firearm Qualification (Sig Sauer P226),68
53014,MS-1002,1.0,2021-11-17,200,FALSE,Integrated Work Control - Enhanced,69
90159,TD-9040,1.0,2021-03-17,400,FALSE,Writing CNL Scopes of Work for External Resources,70
92234,HU-1038,1.0,2021-08-10,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,71
57822,EMP-1036,1.0,2022-01-18,200,FALSE,Emergency Procedure Refresher,72
90601,OSH-9045-ONLINE,1.0,2021-07-22,200,FALSE,Hand Safety,73
92510,OSH-1042-ONLINE,12.5,2022-01-18,200,FALSE,WHMIS - 2015,74
92117,NMMS-1011-ONLINE,3.6,2021-04-06,200,FALSE,Nuclear Criticality Safety Program Awareness,75
61020,SECU-3041,1.0,2022-04-19,200,FALSE,Primary Firearms Qualification (Colt C8 Carbine),76
90045,HR-1005,1.0,2021-12-02,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,77
92371,NMMS-1011-ONLINE,3.6,2021-09-07,200,FALSE,Nuclear Criticality Safety Program Awareness,78
91707,MS-1002,1.0,2022-03-30,400,FALSE,VIRTUAL Integrated Work Control - Enhanced,79
58689,HR-1005,1.0,2021-12-20,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,80
91959,WMA-1002,1.0,2022-01-12,200,FALSE,Waste Management Program Awareness,81
90389,RP-1011-CRL-ONLINE,1.2,2021-02-10,200,FALSE,Transfer and Storage of RAM- Tag Update Training,82
10216,WL-313,1.0,2021-05-20,200,FALSE,QA Plan Awareness,83
92302,SECU-2029,1.4,2021-07-19,200,FALSE,Security Awareness Refresher (1.4),84
58787,SECU-2029,1.0,2021-04-21,200,FALSE,Security Awareness Refresher,85
92288,IT-1018,1.0,2021-09-29,200,FALSE,EDMS: How to Create a Map,86
55187,HR-1005,1.0,2021-11-30,200,FALSE,Mandatory Harassment and Violence Prevention Training,87
57581,PMO-9016,1.0,2021-09-29,200,FALSE,Cost Course - $495/person VIRTUAL Project Resource Management,88
54122,HU-1038,1.0,2022-01-25,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,89
59392,HR-1005,1.0,2021-11-23,200,FALSE,Mandatory Harassment and Violence Prevention Training,90
90414,FIRE-3001,1.0,2021-01-11,400,FALSE,WS BLOCK - Fire Extinguisher - Practical,91
55983,HR-9002,1.0,2021-04-12,200,FALSE,Performance Management Training Module 2,92
90902,ERM-1002,1.0,2021-05-18,200,FALSE,Land Use Program (LUP) Awareness,93
59493,TDG-1007-H-EXAM,1.6,2021-02-16,200,FALSE,TDG Class 7 Radioactive Material - Handler Exam,94
92103,HR-1005,1.0,2021-11-10,200,FALSE,Mandatory Harassment and Violence Prevention Training,95
60437,EMP-1036,1.0,2022-02-09,200,FALSE,Emergency Procedure Refresher,96
59137,OSH-1040,1.0,2021-02-24,200,FALSE,Advanced Rigger,97
90979,OSH-9045-ONLINE,1.0,2021-08-03,200,FALSE,Hand Safety,98
60018,EMP-1034,1.0,2021-06-01,200,FALSE,EOC Training Program Update,99
92115,RP-G3-FCO,1.0,2021-05-18,200,FALSE,Group 3 Practical Field Checkout,100
61523,SECU-2029,1.0,2021-10-13,200,FALSE,Security Awareness Refresher,101
59781,OSH-9070-ONLINE,1.0,2021-09-14,200,FALSE,Arc Flash Safety for Canada,102
90456,OSH-9118,1.0,2022-03-03,400,FALSE,Cost Course $332/person - Confined Space Entry,103
60551,FIRE-1001-ONLINE,4.7,2021-04-05,200,FALSE,Fire Prevention,104
90596,OPEX-1004,1.0,2022-01-26,200,FALSE,Fact Finding,105
58001,OSH-1004-VIRTUAL,1.0,2021-12-06,200,FALSE,Lock Out / Tag Out (Virtual),106
91485,FIRE-1001-ONLINE,4.7,2022-02-16,200,FALSE,Fire Prevention,107
57842,WL-306,1.0,2021-02-10,200,FALSE,Pre Job Brief,108
91814,PROC-1001,1.0,2021-11-22,400,FALSE,Basic Oracle iProcurement Requisition Awareness,109
90602,OSH-1004,1.0,2022-01-10,200,FALSE,Lock Out / Tag Out,110
92116,RP-UPDATE-002,1.0,2021-09-16,200,FALSE,PAPR Training,111
61172,NMMS-1011-ONLINE,3.6,2021-10-29,400,FALSE,Nuclear Criticality Safety Program Awareness,112
54213,EMP-1036,1.0,2022-01-12,200,FALSE,Emergency Procedure Refresher,113
92353,HU-1038,1.0,2021-08-24,200,FALSE,(NEO) VIRTUAL Human Performance Awareness - Fundamentals and Nuclear Safety Culture,114
91231,EMP-1036,1.0,2022-02-10,200,FALSE,Emergency Procedure Refresher,115
91651,PMO-9014,1.0,2021-06-30,200,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,116
60834,OSH-1005-ONLINE,1.7,2022-01-17,200,FALSE,Working At Heights Theory,117
58985,WL-304,1.0,2021-02-08,200,FALSE,Work Permit Authorizer,118
90832,HR-1005,1.0,2021-11-23,200,FALSE,Mandatory Harassment and Violence Prevention Training,119
92469,OSH-1007,1.0,2021-11-10,200,FALSE,Asbestos Module 6E,120
92041,RP-G3-FCO,1.0,2022-04-21,400,FALSE,Group 3 Practical Field Checkout,121
56318,EMP-1036,0.2,2022-02-21,200,FALSE,Emergency Procedure Refresher (0.2),122
55916,PMO-9015,1.0,2021-05-12,400,FALSE,Cost Course - $495/person VIRTUAL Project Risk Management,123
92314,HU-1038,1.0,2022-02-22,200,FALSE,(NEO) VIRTUAL Human Performance Awareness - Fundamentals and Nuclear Safety Culture,124
56967,ODT-573-WL,1.0,2021-11-12,200,FALSE,First Aid Standard & Defibrillation WL,125
55812,OSH-3002-C,1.0,2022-01-13,400,FALSE,WS BLOCK - Lift Truck Practical - Counter Balance,126
56790,TD-1033,1.0,2021-12-09,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,127
53514,HR-9001,1.0,2021-03-26,200,FALSE,Performance Management Training Module 1,128
91698,OSH-1007,1.0,2021-02-16,200,FALSE,Asbestos Module 6E,129
54810,TD-1032,1.0,2021-07-21,200,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 1 of 3,130
53439,FIRE-1001-ONLINE,4.7,2021-04-26,200,FALSE,Fire Prevention,131
92041,OSH-1007,1.0,2021-02-26,400,FALSE,VIRTUAL Asbestos Module 6E,132
58439,ERM-1002,1.0,2021-07-22,400,FALSE,Land Use Program (LUP) Awareness,133
92016,FIRE-3001,1.0,2021-11-25,200,FALSE,Fire Extinguisher - Practical,134
91773,OSH-1102-ONLINE,1.1,2021-07-21,200,FALSE,Crystalline Silica Awareness Training: Part Two,135
59758,OSH-1033-ONLINE,1.3,2021-02-16,200,FALSE,Ladder Safety,136
57812,MS-1002,1.0,2021-05-01,200,FALSE,Integrated Work Control - Enhanced,137
92129,RP-G1-034,1.0,2021-11-23,200,FALSE,Group 1 - Personnel Contamination,138
58694,MS-1002,1.0,2022-03-30,200,FALSE,VIRTUAL Integrated Work Control - Enhanced,139
91783,PB-1002-ONLINE,2.2,2021-03-19,200,FALSE,Pressure Boundary Awareness and Route Sheet Familiarization,140
51376,RP-G3-REFRESHER-ONLINE,1.5,2022-01-12,200,FALSE,Group 3 Radiation Protection Refresher,141
54882,TD-1034,1.0,2022-01-17,400,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 3 of 3,142
90119,TD-2000-WL,1.0,2021-08-31,200,FALSE,GET General Employee Training,143
90442,OSH-1020,1.0,2021-09-17,200,FALSE,First Aid Standard & Defibrillation,144
95078,RP-CONTRACTOR 7,1.0,2022-04-11,200,FALSE,RWP Overview,145
60494,HR-1005,1.0,2021-11-03,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,146
92129,SECU-2029,1.0,2021-04-14,200,FALSE,Security Awareness Refresher,147
92017,OSH-9045-ONLINE,1.0,2021-03-20,200,FALSE,Hand Safety,148
91648,HR-1005,1.0,2021-11-09,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,149
56550,FIRE-1001-ONLINE,4.7,2021-06-29,200,FALSE,Fire Prevention,150
92523,RP-G2,1.0,2022-01-27,400,FALSE,Group 2 Radiation Protection,151
91232,FD-3001,1.0,2021-03-23,200,FALSE,Hand Power Tool Practical Training and Checkout,152
92370,HU-1038,1.0,2021-09-08,200,FALSE,NEO Virtual Offering of Human Performance Awareness - Fundamentals and Nuclear Safety Culture,153
57372,FIRE-3001,1.0,2021-10-05,200,FALSE,Fire Extinguisher - Practical,154
92339,OSH-1042-ONLINE,12.5,2021-08-16,200,FALSE,WHMIS - 2015,155
90506,ODT-WL-801,1.0,2021-04-21,200,FALSE,Vehicle Spotter and Guide Person,156
55844,OSH-3002-C,1.0,2022-01-25,400,FALSE,WS BLOCK - Lift Truck Practical - Counter Balance,157
50076,SECU-2029,1.0,2021-09-24,200,FALSE,Security Awareness Refresher,158
57001,WL-307,1.0,2021-02-18,200,FALSE,Job Safety Analysis,159
52570,EMP-1036,1.0,2022-01-18,200,FALSE,Emergency Procedure Refresher,160
90638,PMO-9017,1.0,2021-10-12,200,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,161
91844,OSH-9045-ONLINE,1.0,2021-11-18,400,FALSE,Hand Safety,162
61953,FIRE-1001-ONLINE,4.7,2022-02-17,200,FALSE,Fire Prevention,163
92233,FIRE-3001,1.0,2021-06-14,200,FALSE,(NEO) Fire Extinguisher,164
92511,RP-G1-011,1.0,2022-03-04,200,FALSE,Group 1 - Sources of Radiation,165
91283,RP-G2-CM,1.0,2021-07-23,200,FALSE,Group 2 Contamination Monitor,166
57778,RP-G3,1.0,2022-04-12,200,FALSE,Group 3 - Radiation Protection Training,167
90512,OSH-9026,1.0,2021-06-21,200,FALSE,Cost Course $220.05/Per Person - Federal Committees and Representatives Training,168
92401,OSH-1002-ONLINE,1.5,2021-11-30,200,FALSE,Lift Truck Operation Theory,169
90170,OSH-1001-ONLINE,1.4,2022-01-12,200,FALSE,Crane - Safe Indoor Hoist - Theory,170
60050,OSH-9045-ONLINE,1.0,2021-07-29,200,FALSE,Hand Safety,171
92026,FIRE-1001-ONLINE,4.7,2021-02-16,400,FALSE,Fire Prevention,172
55310,RP-G3-REFRESHER-ONLINE,1.5,2021-05-11,200,FALSE,Group 3 Radiation Protection Refresher,173
57459,HR-1005,1.0,2021-11-03,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,174
60277,HR-1005,1.0,2021-11-23,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,175
61474,FIRE-3161-CRL,1.0,2021-08-03,200,FALSE,Wildland Firefighting: Power Pump,176
90376,OSH-9026,1.0,2022-01-18,200,FALSE,Cost Course $220.05/Per Person - Federal Committees and Representatives Training,177
57855,HR-1005,1.0,2021-11-17,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,178
90890,SECU-2029,1.0,2021-10-08,200,FALSE,Security Awareness Refresher,179
92102,OSH-1004,1.0,2021-04-26,200,FALSE,Lock Out / Tag Out,180
54605,OSH-9045-ONLINE,1.0,2021-07-20,200,FALSE,Hand Safety,181
50802,FA/FM-REFRESHER,1.0,2021-10-05,200,FALSE,FA and FM Maintenance of Qualification,182
61632,PROC-1019,1.0,2021-07-20,400,FALSE,CNL Contractor Management Overview,183
58907,PMO-9014,1.0,2021-07-21,200,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,184
58962,FIRE-1001-ONLINE,4.7,2021-07-27,200,FALSE,Fire Prevention,185
92611,OSH-1001-ONLINE,1.4,2022-01-27,200,FALSE,Crane - Safe Indoor Hoist - Theory,186
57544,TD-1034,1.0,2022-04-14,400,FALSE,Responsibilities In Supervising Employees (RISE) Day 3 of 3,187
55983,RP-G3-REFRESHER-ONLINE,1.5,2022-03-31,400,FALSE,Group 3 Radiation Protection Refresher,188
59015,SECU-2029,1.0,2021-11-11,200,FALSE,Defensive Tactics Refresher,189
60329,RP-G3-REFRESHER-ONLINE,1.5,2021-12-15,200,FALSE,Group 3 Radiation Protection Refresher,190
56060,RP-G3,1.0,2021-11-04,400,FALSE,Group 3 - Radiation Protection Training,191
92011,RP-G3,1.0,2021-02-16,200,FALSE,VIRTUAL Group 3 - Radiation Protection Training,192
92606,SECU-1017,1.0,2022-02-08,200,FALSE,Evidence Handling,193
60761,RP-MISC-06,1.0,2022-01-28,400,FALSE,Responsible User Radiation Source (R3),194
60405,HR-1005,1.0,2021-12-08,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,195
95042,EMP-1036,0.2,2022-03-30,200,FALSE,Emergency Procedure Refresher (0.2),196
20229,ERM-1002,1.0,2021-10-04,200,FALSE,Land Use Program (LUP) Awareness,197
91637,OSH-9014,1.0,2021-04-20,400,FALSE,Cost Course - Asbestos Abatement Type 3 for Workers,198
59593,EMP-1036,0.2,2022-01-28,200,FALSE,Emergency Procedure Refresher (0.2),199
92279,RP-G1-001,1.0,2021-08-09,200,FALSE,Group 1 - Organization and Activities,200
53863,OSH-9076-ONLINE,1.0,2021-02-11,200,FALSE,Electric Shock,201
61352,IT-1029,1.0,2021-03-12,400,FALSE,Virtual Introduction to ATOM,202
58285,WL-307,1.0,2021-02-24,200,FALSE,Job Safety Analysis,203
10241,WL-306,1.0,2021-02-02,200,FALSE,Pre Job Brief,204
59833,FIRE-1001-ONLINE,4.7,2021-12-13,200,FALSE,Fire Prevention,205
61586,IT-9042,1.0,2021-11-25,200,FALSE,Power BI Training for Administrators,206
91997,RP-G3-FCO,1.0,2021-02-16,200,FALSE,Group 3 Practical Field Checkout,207
56979,HR-1005,1.0,2021-11-15,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,208
90182,SECU-2044,1.0,2021-10-30,200,FALSE,Resopnse to Adversary Breaches Refresher,209
61277,IT-1029,1.0,2021-07-14,200,FALSE,Introduction to ATOM,210
92273,NRU-508220-M-09,1.0,2021-07-26,200,FALSE,NRU Access Control and General Familiarization-MLD,211
57822,PMO-9017,1.0,2021-10-05,200,FALSE,Cost Course - $495/person VIRTUAL Project Procurement Management,212
60651,HR-1005,1.0,2021-11-23,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,213
50828,UC-104000-M-01,1.0,2021-05-07,200,FALSE,UC - Abnormal Condition Response,214
91836,RP-G1-029,1.0,2021-05-19,200,FALSE,Group 1 - Airborne Contamination Hazards Pt. A,215
92044,HU-1038,1.0,2021-02-23,200,FALSE,(NEO) Human Performance Awareness - Fundamentals and Nuclear Safety Culture,216
92232,HU-1038,1.0,2021-06-15,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,217
90676,WL-307,1.0,2021-01-27,200,FALSE,Job Safety Analysis,218
56400,OSH-9102-ONLINE,1.0,2021-07-29,200,FALSE,Crystalline Silica Awareness,219
52815,PB-1001-ONLINE,1.1,2021-04-26,200,FALSE,Pressure Boundary Awareness,220
90821,FIRE-1001-ONLINE,4.7,2021-05-20,200,FALSE,Fire Prevention,221
56956,OSH-9103,1.0,2022-03-04,400,FALSE,Mental Health First Aid (Virtual),222
56983,PMO-9013,1.0,2021-05-18,200,FALSE,Cost Course - $495/person VIRTUAL Project Schedule Management,223
53550,RP-G3,1.0,2021-08-16,200,FALSE,Group 3 - Radiation Protection Training,224
90753,TD-1035,1.0,2021-06-24,200,FALSE,RISE Field Essentials,225
60986,FIRE-3001,1.0,2021-10-06,200,FALSE,Fire Extinguisher - Practical,226
90088,PROC-1019,1.0,2021-04-22,200,FALSE,VIRTUAL CNL Contractor Management Overview,227
92353,FD-3019,1.0,2021-12-21,200,FALSE,FD&ER Integrated Work Control,228
51376,PMO-9016,1.0,2021-04-08,400,FALSE,Cost Course - $495/person VIRTUAL Project Resource Management,229
56590,WL-305,1.0,2021-01-18,200,FALSE,Stop Work,230
92319,HU-1038,1.0,2021-08-10,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,231
58681,FIRE-3001,1.0,2021-02-10,200,FALSE,Fire Extinguisher,232
54283,HR-9001,1.0,2021-04-06,200,FALSE,Performance Management Training Module 1,233
56240,HR-1005,1.0,2021-11-04,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,234
58021,RP-G3,1.0,2021-09-14,400,FALSE,Group 3 - Radiation Protection Training,235
54348,HR-1005,1.0,2021-11-18,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,236
56642,NMMS-1011-ONLINE,3.6,2022-01-06,200,FALSE,Nuclear Criticality Safety Program Awareness,237
59412,RP-MISC-06,1.0,2021-12-09,200,FALSE,Responsible User Radiation Source (R3),238
90401,WL-305,1.0,2021-01-27,200,FALSE,Stop Work,239
61704,FIRE-1133-CRL,1.0,2021-06-02,200,FALSE,Rope Rescue: Single and Multi-point Anchors: Theory,240
20832,SECU-2029,1.0,2021-04-14,200,FALSE,Security Awareness Refresher,241
90758,EMP-1036,0.2,2022-02-08,200,FALSE,Emergency Procedure Refresher (0.2),242
20602,OSH-3020,1.0,2022-02-28,200,FALSE,First Aid CPR C with AED - Blended In Class,243
58473,OSH-9098-ONLINE,1.0,2021-05-04,200,FALSE,Cost Course - Safety Inspections and Observations,244
52976,HR-9002,1.0,2021-04-12,200,FALSE,Performance Management Training Module 2,245
90814,SECU-1031,1.0,2021-08-13,200,FALSE,Secondary Firearm (Sig Sauer Operators Course),246
90691,OSH-1042-ONLINE,12.5,2021-02-23,200,FALSE,WHMIS - 2015,247
58568,OSH-9070-ONLINE,1.0,2021-01-26,200,FALSE,Arc Flash Safety for Canada,248
10625,TD-2000-WL,1.0,2022-03-15,200,FALSE,GET General Employee Training,249
61448,ERM-1001-ONLINE,1.4,2021-05-05,200,FALSE,Cleanup Function Overview,250
60254,FIN-1003-ONLINE,1.0,2021-09-09,200,FALSE,ExpenseCNL (Concur) System User Training,251
90326,OSH-9045-ONLINE,1.0,2021-07-14,200,FALSE,Hand Safety,252
61643,FIRE-3021-CRL,1.0,2021-09-21,200,FALSE,Extinguishers: Practical,253
90676,OSH-1004-VIRTUAL,1.0,2021-08-25,200,FALSE,VIRTUAL Cost Course - $222/Person - Lock Out / Tag Out,254
59829,OSH-9056-ONLINE,1.0,2021-05-06,200,FALSE,Trenching and Excavation Safety,255
56112,FIN-1004-ONLINE,1.0,2021-04-01,200,FALSE,Financial Delegation Of Authority,256
635,IT-9041,1.0,2021-11-22,200,FALSE,Power BI Training for Report Developers: Visualizations,257
92093,OSH-9050-ONLINE,1.0,2021-07-22,400,FALSE,Lead Awareness,258
92095,SECU-1008-ONLINE,4.0,2021-03-22,200,FALSE,*NEW HIRE* Security Awareness,259
90506,OSH-9045-ONLINE,1.0,2021-07-20,200,FALSE,Hand Safety,260
52819,OSH-9004,1.0,2022-01-31,200,FALSE,Trenching Safety Hazard Awareness,261
54711,EMP-1034,1.0,2021-02-09,200,FALSE,EOC Training Program Update,262
60009,WL-303,1.0,2021-01-18,200,FALSE,International Leadership Training,263
90301,OSH-3001-F,1.0,2022-01-10,200,FALSE,WS BLOCK - Crane - Safe Indoor Hoist - Practical - Bridge Crane,264
92337,SECU-1008-ONLINE,4.0,2021-08-12,200,FALSE,*NEW HIRE* Security Awareness,265
92409,RP-G3-FCO,1.0,2021-11-02,200,FALSE,Group 3 Practical Field Checkout,266
91899,PROC-1019,1.0,2021-11-15,400,FALSE,CNL Contractor Management Overview,267
60540,FIRE-3001,1.0,2021-05-12,400,FALSE,Fire Extinguisher - Practical,268
53894,FIRE-1008-CRL,1.0,2021-05-13,200,FALSE,Confined Space Entry: Orientation,269
90135,OSH-9045-ONLINE,1.0,2021-07-21,200,FALSE,Hand Safety,270
90503,TD-1018-ONLINE,1.9,2022-01-11,200,FALSE,CNL General Safety Orientation,271
91352,QUAL-1018-ONLINE,3.0,2021-04-21,200,FALSE,Quality - Software Configuration Management,272
50561,ERM-1004-ONLINE,2.0,2022-04-12,200,FALSE,Decommissioning and Demolition Program Awareness,273
90790,HR-1005,1.0,2021-12-22,200,FALSE,Mandatory Harassment and Violence Prevention Training,274
59699,IT-1035,1.0,2021-10-05,200,FALSE,VIRTUAL - Introduction to Teams,275
90077,FIRE-3066-CRL,1.0,2021-06-15,200,FALSE,Ground Ladders: Practical,276
59993,SECU-1055,1.0,2021-07-07,200,FALSE,Canadian Nuclear Security Fitness Test (NRF),277
91283,RP-G1-019,1.0,2021-10-04,200,FALSE,Group 1 - Portable Survey Instruments,278
92631,RP-G2-CM,1.0,2022-02-18,200,FALSE,Group 2 Contamination Monitor,279
2418,EMP-1036,1.0,2022-02-18,200,FALSE,Emergency Procedure Refresher,280
92674,TD-1018-ONLINE,1.9,2022-02-21,200,FALSE,CNL General Safety Orientation,281
54549,TDG-1004-WMAB,1.0,2022-01-25,400,FALSE,WS BLOCK - TDG Class 7 Radioactive Material - WMAB (R3),282
50978,EMP-1034,1.0,2021-07-27,200,FALSE,EOC Training Program Update,283
92272,RP-G1-033,1.0,2021-11-19,200,FALSE,Group 1 - Transportation Accident,284
88860,WL-165,1.0,2022-04-01,400,FALSE,Waste Management Awareness for Project Delivery,285
56752,OSH-3002-C,1.0,2022-04-13,200,FALSE,Lift Truck Practical - Counter Balance,286
